,election_year,place_(zz_=_exterior),municipality_code,municipality_name,gender_code,gender_description,marital_status_code,marital_status_description,age_group_code,age_group_description,educational_attainment_code,educational_attainment_description,quantity_of_voters
213,2002,ZZ,11347,ISRAEL,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,2
214,2002,ZZ,11444,PARAGUAI,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,13
215,2002,ZZ,11266,ESTADOS UNIDOS,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,108
216,2002,ZZ,11266,ESTADOS UNIDOS,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,165
217,2002,ZZ,11444,PARAGUAI,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,103
218,2002,ZZ,98361,NIGERIA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,6
219,2002,ZZ,11240,ESPANHA,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,23
220,2002,ZZ,98922,BELGICA,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,28
221,2002,ZZ,11240,ESPANHA,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,11
222,2002,ZZ,11207,COREIA,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,1
223,2002,ZZ,29130,MALASIA,4,FEMININO,-3,#NE,-3,#NE,2,LE E ESCREVE,1
224,2002,ZZ,29009,PAISES BAIXOS,2,MASCULINO,-3,#NE,-3,#NE,2,LE E ESCREVE,1
225,2002,ZZ,29025,HONG KONG,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,12
226,2002,ZZ,98787,AFRICA DO SUL,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,4
227,2002,ZZ,11487,POLONIA,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,3
228,2002,ZZ,98060,GABAO,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,16
229,2002,ZZ,11584,VENEZUELA,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,16
230,2002,ZZ,11460,PERU,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,5
231,2002,ZZ,98485,DINAMARCA,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,11
232,2002,ZZ,11363,ITALIA,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,54
233,2002,ZZ,11320,GUIANA FRANCESA,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,22
234,2002,ZZ,11266,ESTADOS UNIDOS,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,38
235,2002,ZZ,98604,CABO VERDE,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,11
236,2002,ZZ,29050,NOVA ZELANDIA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,2
237,2002,ZZ,11126,ARABIA SAUDITA,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,11
238,2002,ZZ,11380,JAPAO,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,5
239,2002,ZZ,29033,IRLANDA,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,7
240,2002,ZZ,98906,CANADA,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,4
241,2002,ZZ,29173,IUGUSLAVIA,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,3
242,2002,ZZ,11100,ALEMANHA,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,46
243,2002,ZZ,11185,COLOMBIA,2,MASCULINO,-3,#NE,-3,#NE,2,LE E ESCREVE,1
244,2002,ZZ,29122,MARROCOS,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,2
245,2002,ZZ,98663,BARBADOS,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,1
246,2002,ZZ,98620,BULGARIA,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,1
247,2002,ZZ,11320,GUIANA FRANCESA,2,MASCULINO,-3,#NE,-3,#NE,1,ANALFABETO,11
248,2002,ZZ,29181,JORDANIA,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,8
249,2002,ZZ,29114,MOCAMBIQUE,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,8
250,2002,ZZ,98280,REPUBLICA DOMINICANA,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,2
251,2002,ZZ,98906,CANADA,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,64
252,2002,ZZ,98787,AFRICA DO SUL,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,39
253,2002,ZZ,11444,PARAGUAI,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,8
254,2002,ZZ,11525,SUICA,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,284
255,2002,ZZ,98540,CHINA,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,6
256,2002,ZZ,11223,EQUADOR,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,8
257,2002,ZZ,98841,INGLATERRA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,275
258,2002,ZZ,98302,PAQUISTAO,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,1
259,2002,ZZ,98906,CANADA,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,9
260,2002,ZZ,98426,FINLANDIA,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,6
261,2002,ZZ,11266,ESTADOS UNIDOS,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,122
262,2002,ZZ,98485,DINAMARCA,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,10
263,2002,ZZ,11304,GUIANA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,10
264,2002,ZZ,11487,POLONIA,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,2
265,2002,ZZ,11207,COREIA,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,3
266,2002,ZZ,98620,BULGARIA,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,1
267,2002,ZZ,98221,SIRIA,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,4
268,2002,ZZ,11568,URUGUAI,2,MASCULINO,-3,#NE,-3,#NE,1,ANALFABETO,1
269,2002,ZZ,11142,ARGENTINA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,2
270,2002,ZZ,11304,GUIANA,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,1
271,2002,ZZ,98140,TRINIDAD TOBAGO,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,4
272,2002,ZZ,11541,SURINAME,4,FEMININO,-3,#NE,-3,#NE,1,ANALFABETO,1
273,2002,ZZ,11568,URUGUAI,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,1
274,2002,ZZ,11126,ARABIA SAUDITA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,5
275,2002,ZZ,11266,ESTADOS UNIDOS,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,226
276,2002,ZZ,98981,AUSTRALIA,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,19
277,2002,ZZ,98663,BARBADOS,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,3
278,2002,ZZ,98906,CANADA,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,101
279,2002,ZZ,11568,URUGUAI,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,70
280,2002,ZZ,11100,ALEMANHA,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,20
281,2002,ZZ,11762,UCRANIA,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,2
282,2002,ZZ,29238,HUNGRIA,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,1
283,2002,ZZ,11380,JAPAO,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,38
284,2002,ZZ,98868,CUBA,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,13
285,2002,ZZ,11282,FRANCA,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,402
286,2002,ZZ,11444,PARAGUAI,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,8
287,2002,ZZ,11266,ESTADOS UNIDOS,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,175
288,2002,ZZ,11240,ESPANHA,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,60
289,2002,ZZ,11100,ALEMANHA,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,3
290,2002,ZZ,98000,GUATEMALA,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,4
291,2002,ZZ,11509,PORTUGAL,4,FEMININO,-3,#NE,-3,#NE,2,LE E ESCREVE,36
292,2002,ZZ,11541,SURINAME,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,19
293,2002,ZZ,29181,JORDANIA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,36
294,2002,ZZ,98949,AUSTRIA,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,2
295,2002,ZZ,11380,JAPAO,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,63
296,2002,ZZ,98841,INGLATERRA,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,251
297,2002,ZZ,29181,JORDANIA,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,15
298,2002,ZZ,29092,ZIMBABWE,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,2
299,2002,ZZ,11266,ESTADOS UNIDOS,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,182
300,2002,ZZ,98922,BELGICA,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,28
301,2002,ZZ,98868,CUBA,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,105
302,2002,ZZ,98906,CANADA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,175
303,2002,ZZ,11266,ESTADOS UNIDOS,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,5
304,2002,ZZ,29238,HUNGRIA,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,7
305,2002,ZZ,11347,ISRAEL,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,24
306,2002,ZZ,11266,ESTADOS UNIDOS,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,22
307,2002,ZZ,11240,ESPANHA,2,MASCULINO,-3,#NE,-3,#NE,2,LE E ESCREVE,3
308,2002,ZZ,98507,COSTA RICA,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,74
309,2002,ZZ,11266,ESTADOS UNIDOS,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,232
310,2002,ZZ,11401,LIBANO,2,MASCULINO,-3,#NE,-3,#NE,1,ANALFABETO,1
311,2002,ZZ,11185,COLOMBIA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,21
312,2002,ZZ,11266,ESTADOS UNIDOS,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,377
313,2002,ZZ,11444,PARAGUAI,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,3
314,2002,ZZ,98868,CUBA,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,115
315,2002,ZZ,98442,FILIPINAS,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,8
316,2002,ZZ,11444,PARAGUAI,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,13
317,2002,ZZ,11428,MEXICO,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,1
318,2002,ZZ,98760,RUSSIA,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,4
319,2002,ZZ,29211,INDONESIA,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,4
320,2002,ZZ,98760,RUSSIA,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,12
321,2002,ZZ,29238,HUNGRIA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,3
322,2002,ZZ,11266,ESTADOS UNIDOS,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,32
323,2002,ZZ,11266,ESTADOS UNIDOS,2,MASCULINO,-3,#NE,-3,#NE,2,LE E ESCREVE,2
324,2002,ZZ,11444,PARAGUAI,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,9
325,2002,ZZ,29157,KUWAIT,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,1
326,2002,ZZ,11541,SURINAME,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,3
327,2002,ZZ,11363,ITALIA,4,FEMININO,-3,#NE,-3,#NE,2,LE E ESCREVE,15
328,2002,ZZ,11380,JAPAO,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,17
329,2002,ZZ,11401,LIBANO,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,53
330,2002,ZZ,11223,EQUADOR,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,3
331,2002,ZZ,98841,INGLATERRA,2,MASCULINO,-3,#NE,-3,#NE,2,LE E ESCREVE,1
332,2002,ZZ,98582,COSTA DO MARFIM,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,9
333,2002,ZZ,98000,GUATEMALA,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,59
334,2002,ZZ,98280,REPUBLICA DOMINICANA,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,8
335,2002,ZZ,11266,ESTADOS UNIDOS,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,139
336,2002,ZZ,11223,EQUADOR,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,53
337,2002,ZZ,98728,EMIRADOS ARABES,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,6
338,2002,ZZ,98787,AFRICA DO SUL,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,9
339,2002,ZZ,98108,TURQUIA,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,1
340,2002,ZZ,11266,ESTADOS UNIDOS,2,MASCULINO,-3,#NE,-3,#NE,1,ANALFABETO,1
341,2002,ZZ,11240,ESPANHA,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,12
342,2002,ZZ,11509,PORTUGAL,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,127
343,2002,ZZ,98604,CABO VERDE,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,9
344,2002,ZZ,11266,ESTADOS UNIDOS,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,710
345,2002,ZZ,98345,NORUEGA,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,52
346,2002,ZZ,98302,PAQUISTAO,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,1
347,2002,ZZ,11266,ESTADOS UNIDOS,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,313
348,2002,ZZ,29211,INDONESIA,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,16
349,2002,ZZ,29033,IRLANDA,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,4
350,2002,ZZ,11126,ARABIA SAUDITA,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,12
351,2002,ZZ,29114,MOCAMBIQUE,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,45
352,2002,ZZ,98906,CANADA,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,25
353,2002,ZZ,29122,MARROCOS,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,3
354,2002,ZZ,98485,DINAMARCA,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,18
355,2002,ZZ,98540,CHINA,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,2
356,2002,ZZ,29114,MOCAMBIQUE,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,6
357,2002,ZZ,98043,GANA,2,MASCULINO,-3,#NE,-3,#NE,2,LE E ESCREVE,1
358,2002,ZZ,98787,AFRICA DO SUL,2,MASCULINO,-3,#NE,-3,#NE,2,LE E ESCREVE,1
359,2002,ZZ,98728,EMIRADOS ARABES,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,11
360,2002,ZZ,98388,NICARAGUA,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,8
361,2002,ZZ,29165,KENIA,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,1
362,2002,ZZ,98582,COSTA DO MARFIM,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,5
363,2002,ZZ,29114,MOCAMBIQUE,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,15
364,2002,ZZ,11240,ESPANHA,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,43
365,2002,ZZ,29157,KUWAIT,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,4
366,2002,ZZ,98787,AFRICA DO SUL,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,2
367,2002,ZZ,98248,SENEGAL,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,2
368,2002,ZZ,98540,CHINA,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,11
369,2002,ZZ,29238,HUNGRIA,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,3
370,2002,ZZ,29173,IUGUSLAVIA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,1
371,2002,ZZ,98469,EL SALVADOR,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,20
372,2002,ZZ,98949,AUSTRIA,4,FEMININO,-3,#NE,-3,#NE,2,LE E ESCREVE,6
373,2002,ZZ,98949,AUSTRIA,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,70
374,2002,ZZ,98787,AFRICA DO SUL,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,2
375,2002,ZZ,11380,JAPAO,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,102
376,2002,ZZ,98582,COSTA DO MARFIM,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,6
377,2002,ZZ,11266,ESTADOS UNIDOS,2,MASCULINO,-3,#NE,-3,#NE,1,ANALFABETO,6
378,2002,ZZ,98043,GANA,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,1
379,2002,ZZ,98981,AUSTRALIA,4,FEMININO,-3,#NE,-3,#NE,1,ANALFABETO,1
380,2002,ZZ,29025,HONG KONG,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,5
381,2002,ZZ,11266,ESTADOS UNIDOS,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,98
382,2002,ZZ,98787,AFRICA DO SUL,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,2
383,2002,ZZ,11100,ALEMANHA,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,334
384,2002,ZZ,98647,ROMENIA,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,9
385,2002,ZZ,98582,COSTA DO MARFIM,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,7
386,2002,ZZ,11380,JAPAO,2,MASCULINO,-3,#NE,-3,#NE,2,LE E ESCREVE,3
387,2002,ZZ,29181,JORDANIA,2,MASCULINO,-3,#NE,-3,#NE,2,LE E ESCREVE,3
388,2002,ZZ,11266,ESTADOS UNIDOS,4,FEMININO,-3,#NE,-3,#NE,2,LE E ESCREVE,26
389,2002,ZZ,11266,ESTADOS UNIDOS,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,1206
390,2002,ZZ,98981,AUSTRALIA,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,13
391,2002,ZZ,98280,REPUBLICA DOMINICANA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,5
392,2002,ZZ,98280,REPUBLICA DOMINICANA,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,1
393,2002,ZZ,11584,VENEZUELA,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,9
394,2002,ZZ,2828,TAIWAN,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,10
395,2002,ZZ,98507,COSTA RICA,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,26
396,2002,ZZ,11266,ESTADOS UNIDOS,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,4
397,2002,ZZ,11266,ESTADOS UNIDOS,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,6
398,2002,ZZ,11428,MEXICO,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,9
399,2002,ZZ,11363,ITALIA,4,FEMININO,-3,#NE,-3,#NE,2,LE E ESCREVE,6
400,2002,ZZ,98841,INGLATERRA,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,63
401,2002,ZZ,98540,CHINA,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,5
402,2002,ZZ,11142,ARGENTINA,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,56
403,2002,ZZ,98906,CANADA,2,MASCULINO,-3,#NE,-3,#NE,2,LE E ESCREVE,6
404,2002,ZZ,98744,SUECIA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,24
405,2002,ZZ,98787,AFRICA DO SUL,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,8
406,2002,ZZ,11584,VENEZUELA,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,2
407,2002,ZZ,29238,HUNGRIA,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,4
408,2002,ZZ,29114,MOCAMBIQUE,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,11
409,2002,ZZ,98027,GUINE BISSAU,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,34
410,2002,ZZ,11380,JAPAO,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,28
411,2002,ZZ,29165,KENIA,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,12
412,2002,ZZ,2800,VIETNA,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,1
413,2002,ZZ,11363,ITALIA,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,204
414,2002,ZZ,11240,ESPANHA,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,97
415,2002,ZZ,98760,RUSSIA,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,4
416,2002,ZZ,11320,GUIANA FRANCESA,4,FEMININO,-3,#NE,-3,#NE,2,LE E ESCREVE,50
417,2002,ZZ,98965,ANGOLA,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,43
418,2002,ZZ,11444,PARAGUAI,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,1
419,2002,ZZ,98248,SENEGAL,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,22
420,2002,ZZ,98620,BULGARIA,4,FEMININO,-3,#NE,-3,#NE,2,LE E ESCREVE,1
421,2002,ZZ,98744,SUECIA,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,35
422,2002,ZZ,11460,PERU,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,8
423,2002,ZZ,98108,TURQUIA,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,4
424,2002,ZZ,98906,CANADA,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,12
425,2002,ZZ,98221,SIRIA,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,5
