,election_year,place_(zz_=_exterior),municipality_code,municipality_name,gender_code,gender_description,marital_status_code,marital_status_description,age_group_code,age_group_description,educational_attainment_code,educational_attainment_description,quantity_of_voters
218,2006,ZZ,11380,JAPAO,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,80
219,2006,ZZ,98922,BELGICA,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,182
220,2006,ZZ,11266,ESTADOS UNIDOS,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,696
221,2006,ZZ,98949,AUSTRIA,4,FEMININO,-3,#NE,-3,#NE,2,LE E ESCREVE,5
222,2006,ZZ,98647,ROMENIA,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,2
223,2006,ZZ,11541,SURINAME,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,20
224,2006,ZZ,11541,SURINAME,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,8
225,2006,ZZ,98566,CHECOSLOVAQUIA,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,2
226,2006,ZZ,98442,FILIPINAS,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,27
227,2006,ZZ,98248,SENEGAL,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,15
228,2006,ZZ,98841,INGLATERRA,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,90
229,2006,ZZ,29068,NAMIBIA,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,3
230,2006,ZZ,29076,HONDURAS,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,10
231,2006,ZZ,29076,HONDURAS,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,3
232,2006,ZZ,29068,NAMIBIA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,3
233,2006,ZZ,11304,GUIANA,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,3
234,2006,ZZ,98248,SENEGAL,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,4
235,2006,ZZ,98485,DINAMARCA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,11
236,2006,ZZ,98922,BELGICA,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,182
237,2006,ZZ,29122,MARROCOS,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,6
238,2006,ZZ,98981,AUSTRALIA,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,108
239,2006,ZZ,98302,PAQUISTAO,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,6
240,2006,ZZ,98540,CHINA,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,5
241,2006,ZZ,11487,POLONIA,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,11
242,2006,ZZ,29076,HONDURAS,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,1
243,2006,ZZ,98280,REPUBLICA DOMINICANA,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,1
244,2006,ZZ,11584,VENEZUELA,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,79
245,2006,ZZ,11525,SUICA,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,27
246,2006,ZZ,98140,TRINIDAD TOBAGO,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,2
247,2006,ZZ,98108,TURQUIA,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,1
248,2006,ZZ,29025,HONG KONG,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,7
249,2006,ZZ,11207,COREIA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,9
250,2006,ZZ,98841,INGLATERRA,4,FEMININO,-3,#NE,-3,#NE,2,LE E ESCREVE,6
251,2006,ZZ,29114,MOCAMBIQUE,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,12
252,2006,ZZ,11320,GUIANA FRANCESA,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,160
253,2006,ZZ,98329,PANAMA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,10
254,2006,ZZ,98604,CABO VERDE,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,13
255,2006,ZZ,29076,HONDURAS,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,2
256,2006,ZZ,98043,GANA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,1
257,2006,ZZ,11169,CHILE,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,124
258,2006,ZZ,11347,ISRAEL,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,125
259,2006,ZZ,98787,AFRICA DO SUL,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,68
260,2006,ZZ,98604,CABO VERDE,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,3
261,2006,ZZ,98744,SUECIA,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,9
262,2006,ZZ,11320,GUIANA FRANCESA,4,FEMININO,-3,#NE,-3,#NE,1,ANALFABETO,7
263,2006,ZZ,98744,SUECIA,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,133
264,2006,ZZ,11568,URUGUAI,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,82
265,2006,ZZ,29076,HONDURAS,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,24
266,2006,ZZ,98248,SENEGAL,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,1
267,2006,ZZ,11800,BOLIVIA,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,241
268,2006,ZZ,98108,TURQUIA,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,1
269,2006,ZZ,98124,TUNISIA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,2
270,2006,ZZ,11347,ISRAEL,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,35
271,2006,ZZ,98760,RUSSIA,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,2
272,2006,ZZ,11304,GUIANA,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,10
273,2006,ZZ,11266,ESTADOS UNIDOS,2,MASCULINO,-3,#NE,-3,#NE,2,LE E ESCREVE,80
274,2006,ZZ,11142,ARGENTINA,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,163
275,2006,ZZ,11363,ITALIA,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,346
276,2006,ZZ,11266,ESTADOS UNIDOS,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,2631
277,2006,ZZ,11428,MEXICO,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,4
278,2006,ZZ,98469,EL SALVADOR,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,4
279,2006,ZZ,98604,CABO VERDE,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,3
280,2006,ZZ,98140,TRINIDAD TOBAGO,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,9
281,2006,ZZ,11444,PARAGUAI,4,FEMININO,-3,#NE,-3,#NE,1,ANALFABETO,8
282,2006,ZZ,2828,TAIWAN,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,20
283,2006,ZZ,29076,HONDURAS,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,5
284,2006,ZZ,98027,GUINE BISSAU,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,4
285,2006,ZZ,29246,HAITI,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,1
286,2006,ZZ,29238,HUNGRIA,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,3
287,2006,ZZ,98728,EMIRADOS ARABES,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,1
288,2006,ZZ,11568,URUGUAI,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,29
289,2006,ZZ,98329,PANAMA,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,72
290,2006,ZZ,11347,ISRAEL,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,127
291,2006,ZZ,11509,PORTUGAL,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,1177
292,2006,ZZ,11223,EQUADOR,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,35
293,2006,ZZ,11568,URUGUAI,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,155
294,2006,ZZ,98000,GUATEMALA,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,2
295,2006,ZZ,29130,MALASIA,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,6
296,2006,ZZ,29068,NAMIBIA,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,3
297,2006,ZZ,11126,ARABIA SAUDITA,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,2
298,2006,ZZ,98728,EMIRADOS ARABES,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,1
299,2006,ZZ,98221,SIRIA,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,16
300,2006,ZZ,11460,PERU,4,FEMININO,-3,#NE,-3,#NE,2,LE E ESCREVE,1
301,2006,ZZ,11100,ALEMANHA,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,161
302,2006,ZZ,98140,TRINIDAD TOBAGO,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,5
303,2006,ZZ,29181,JORDANIA,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,42
304,2006,ZZ,98027,GUINE BISSAU,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,4
305,2006,ZZ,98604,CABO VERDE,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,9
306,2006,ZZ,29238,HUNGRIA,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,10
307,2006,ZZ,98469,EL SALVADOR,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,5
308,2006,ZZ,98086,EGITO,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,37
309,2006,ZZ,98540,CHINA,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,12
310,2006,ZZ,11827,GRECIA,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,12
311,2006,ZZ,98647,ROMENIA,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,15
312,2006,ZZ,98728,EMIRADOS ARABES,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,7
313,2006,ZZ,29050,NOVA ZELANDIA,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,9
314,2006,ZZ,29025,HONG KONG,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,14
315,2006,ZZ,11827,GRECIA,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,11
316,2006,ZZ,98523,CINGAPURA,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,3
317,2006,ZZ,98086,EGITO,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,10
318,2006,ZZ,98426,FINLANDIA,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,12
319,2006,ZZ,98221,SIRIA,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,10
320,2006,ZZ,98361,NIGERIA,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,2
321,2006,ZZ,11525,SUICA,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,119
322,2006,ZZ,29122,MARROCOS,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,1
323,2006,ZZ,11282,FRANCA,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,38
324,2006,ZZ,29033,IRLANDA,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,2
325,2006,ZZ,98922,BELGICA,4,FEMININO,-3,#NE,-3,#NE,2,LE E ESCREVE,20
326,2006,ZZ,98485,DINAMARCA,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,32
327,2006,ZZ,29157,KUWAIT,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,2
328,2006,ZZ,11304,GUIANA,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,4
329,2006,ZZ,29181,JORDANIA,4,FEMININO,-3,#NE,-3,#NE,2,LE E ESCREVE,3
330,2006,ZZ,29033,IRLANDA,4,FEMININO,-3,#NE,-3,#NE,2,LE E ESCREVE,2
331,2006,ZZ,98868,CUBA,4,FEMININO,-3,#NE,-3,#NE,2,LE E ESCREVE,1
332,2006,ZZ,98442,FILIPINAS,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,4
333,2006,ZZ,98760,RUSSIA,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,1
334,2006,ZZ,29157,KUWAIT,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,1
335,2006,ZZ,98060,GABAO,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,2
336,2006,ZZ,98043,GANA,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,1
337,2006,ZZ,11223,EQUADOR,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,68
338,2006,ZZ,11444,PARAGUAI,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,316
339,2006,ZZ,98981,AUSTRALIA,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,16
340,2006,ZZ,29009,PAISES BAIXOS,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,4
341,2006,ZZ,98663,BARBADOS,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,2
342,2006,ZZ,29076,HONDURAS,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,13
343,2006,ZZ,98647,ROMENIA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,3
344,2006,ZZ,98221,SIRIA,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,3
345,2006,ZZ,11363,ITALIA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,1
346,2006,ZZ,29238,HUNGRIA,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,1
347,2006,ZZ,11347,ISRAEL,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,47
348,2006,ZZ,11185,COLOMBIA,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,2
349,2006,ZZ,98841,INGLATERRA,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,325
350,2006,ZZ,98485,DINAMARCA,4,FEMININO,-3,#NE,-3,#NE,1,ANALFABETO,1
351,2006,ZZ,11266,ESTADOS UNIDOS,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,4331
352,2006,ZZ,98086,EGITO,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,28
353,2006,ZZ,11762,UCRANIA,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,1
354,2006,ZZ,98060,GABAO,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,2
355,2006,ZZ,29181,JORDANIA,2,MASCULINO,-3,#NE,-3,#NE,1,ANALFABETO,1
356,2006,ZZ,98086,EGITO,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,2
357,2006,ZZ,11363,ITALIA,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,1020
358,2006,ZZ,98620,BULGARIA,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,4
359,2006,ZZ,11347,ISRAEL,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,26
360,2006,ZZ,29246,HAITI,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,4
361,2006,ZZ,29025,HONG KONG,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,4
362,2006,ZZ,11169,CHILE,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,53
363,2006,ZZ,11827,GRECIA,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,17
364,2006,ZZ,2828,TAIWAN,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,4
365,2006,ZZ,11240,ESPANHA,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,95
366,2006,ZZ,98540,CHINA,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,1
367,2006,ZZ,98329,PANAMA,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,34
368,2006,ZZ,98728,EMIRADOS ARABES,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,13
369,2006,ZZ,11240,ESPANHA,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,36
370,2006,ZZ,98388,NICARAGUA,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,34
371,2006,ZZ,29092,ZIMBABWE,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,1
372,2006,ZZ,29076,HONDURAS,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,5
373,2006,ZZ,11525,SUICA,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,182
374,2006,ZZ,29009,PAISES BAIXOS,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,34
375,2006,ZZ,11401,LIBANO,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,96
376,2006,ZZ,29114,MOCAMBIQUE,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,12
377,2006,ZZ,98566,CHECOSLOVAQUIA,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,4
378,2006,ZZ,29050,NOVA ZELANDIA,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,17
379,2006,ZZ,98043,GANA,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,1
380,2006,ZZ,98108,TURQUIA,4,FEMININO,-3,#NE,-3,#NE,1,ANALFABETO,2
381,2006,ZZ,98280,REPUBLICA DOMINICANA,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,3
382,2006,ZZ,11541,SURINAME,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,1
383,2006,ZZ,11460,PERU,2,MASCULINO,-3,#NE,-3,#NE,1,ANALFABETO,1
384,2006,ZZ,11126,ARABIA SAUDITA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,4
385,2006,ZZ,11304,GUIANA,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,4
386,2006,ZZ,11207,COREIA,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,2
387,2006,ZZ,98361,NIGERIA,4,FEMININO,-3,#NE,-3,#NE,2,LE E ESCREVE,2
388,2006,ZZ,11509,PORTUGAL,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,306
389,2006,ZZ,98507,COSTA RICA,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,2
390,2006,ZZ,11240,ESPANHA,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,184
391,2006,ZZ,11320,GUIANA FRANCESA,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,86
392,2006,ZZ,11568,URUGUAI,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,70
393,2006,ZZ,98221,SIRIA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,13
394,2006,ZZ,29122,MARROCOS,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,1
395,2006,ZZ,98604,CABO VERDE,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,6
396,2006,ZZ,11207,COREIA,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,6
397,2006,ZZ,29181,JORDANIA,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,15
398,2006,ZZ,11584,VENEZUELA,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,28
399,2006,ZZ,11207,COREIA,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,1
400,2006,ZZ,98000,GUATEMALA,2,MASCULINO,-3,#NE,-3,#NE,2,LE E ESCREVE,1
401,2006,ZZ,11304,GUIANA,2,MASCULINO,-3,#NE,-3,#NE,2,LE E ESCREVE,6
402,2006,ZZ,11304,GUIANA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,8
403,2006,ZZ,11800,BOLIVIA,2,MASCULINO,-3,#NE,-3,#NE,2,LE E ESCREVE,7
404,2006,ZZ,98108,TURQUIA,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,7
405,2006,ZZ,29157,KUWAIT,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,1
406,2006,ZZ,29009,PAISES BAIXOS,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,308
407,2006,ZZ,11169,CHILE,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,198
408,2006,ZZ,11444,PARAGUAI,4,FEMININO,-3,#NE,-3,#NE,2,LE E ESCREVE,59
409,2006,ZZ,98582,COSTA DO MARFIM,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,13
410,2006,ZZ,11223,EQUADOR,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,24
411,2006,ZZ,98949,AUSTRIA,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,13
412,2006,ZZ,29165,KENIA,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,2
413,2006,ZZ,98620,BULGARIA,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,1
414,2006,ZZ,11444,PARAGUAI,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,123
415,2006,ZZ,11460,PERU,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,124
416,2006,ZZ,11800,BOLIVIA,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,144
417,2006,ZZ,98205,TAILANDIA,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,4
418,2006,ZZ,98981,AUSTRALIA,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,13
419,2006,ZZ,29033,IRLANDA,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,10
420,2006,ZZ,98388,NICARAGUA,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,8
421,2006,ZZ,29157,KUWAIT,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,2
422,2006,ZZ,98043,GANA,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,1
423,2006,ZZ,11347,ISRAEL,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,64
424,2006,ZZ,98760,RUSSIA,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,12
425,2006,ZZ,98760,RUSSIA,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,11
426,2006,ZZ,98825,INDIA,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,1
427,2006,ZZ,11401,LIBANO,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,51
428,2006,ZZ,98868,CUBA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,23
429,2006,ZZ,11363,ITALIA,4,FEMININO,-3,#NE,-3,#NE,2,LE E ESCREVE,24
430,2006,ZZ,11541,SURINAME,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,1
431,2006,ZZ,11827,GRECIA,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,32
432,2006,ZZ,98906,CANADA,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,39
