,election_year,place_(zz_=_exterior),municipality_name,municipality_code,gender_code,gender_description,educational_attainment_code,age_group_description,educational_attainment_description,quantity_of_voters
222,2010,ZZ,PARAGUAI,11444,1,FEMININO,6,35 A 44 ANOS,ENSINO MEDIO COMPLETO,16
223,2010,ZZ,PARAGUAI,11444,1,FEMININO,6,35 A 44 ANOS,ENSINO MEDIO COMPLETO,8
224,2010,ZZ,PARAGUAI,11444,1,FEMININO,5,35 A 44 ANOS,ENSINO MEDIO INCOMPLETO,1
225,2010,ZZ,PARAGUAI,11444,1,FEMININO,5,35 A 44 ANOS,ENSINO MEDIO INCOMPLETO,2
226,2010,ZZ,PARAGUAI,11444,1,FEMININO,5,35 A 44 ANOS,ENSINO MEDIO INCOMPLETO,7
227,2010,ZZ,PARAGUAI,11444,1,FEMININO,2,35 A 44 ANOS,LE E ESCREVE,1
228,2010,ZZ,PARAGUAI,11444,1,FEMININO,2,35 A 44 ANOS,LE E ESCREVE,2
229,2010,ZZ,PARAGUAI,11444,1,FEMININO,8,35 A 44 ANOS,SUPERIOR COMPLETO,11
230,2010,ZZ,PARAGUAI,11444,1,FEMININO,8,35 A 44 ANOS,SUPERIOR COMPLETO,17
231,2010,ZZ,PARAGUAI,11444,1,FEMININO,8,35 A 44 ANOS,SUPERIOR COMPLETO,30
232,2010,ZZ,PARAGUAI,11444,1,FEMININO,7,35 A 44 ANOS,SUPERIOR INCOMPLETO,10
233,2010,ZZ,PARAGUAI,11444,1,FEMININO,7,35 A 44 ANOS,SUPERIOR INCOMPLETO,10
234,2010,ZZ,PARAGUAI,11444,1,FEMININO,7,35 A 44 ANOS,SUPERIOR INCOMPLETO,3
235,2010,ZZ,PARAGUAI,11444,1,FEMININO,4,45 A 59 ANOS,ENSINO FUNDAMENTAL COMPLETO,2
236,2010,ZZ,PARAGUAI,11444,1,FEMININO,4,45 A 59 ANOS,ENSINO FUNDAMENTAL COMPLETO,2
237,2010,ZZ,PARAGUAI,11444,1,FEMININO,4,45 A 59 ANOS,ENSINO FUNDAMENTAL COMPLETO,7
238,2010,ZZ,PARAGUAI,11444,1,FEMININO,3,45 A 59 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
239,2010,ZZ,PARAGUAI,11444,1,FEMININO,3,45 A 59 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,4
240,2010,ZZ,PARAGUAI,11444,1,FEMININO,3,45 A 59 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,5
241,2010,ZZ,PARAGUAI,11444,1,FEMININO,6,45 A 59 ANOS,ENSINO MEDIO COMPLETO,16
242,2010,ZZ,PARAGUAI,11444,1,FEMININO,6,45 A 59 ANOS,ENSINO MEDIO COMPLETO,20
243,2010,ZZ,PARAGUAI,11444,1,FEMININO,6,45 A 59 ANOS,ENSINO MEDIO COMPLETO,21
244,2010,ZZ,PARAGUAI,11444,1,FEMININO,5,45 A 59 ANOS,ENSINO MEDIO INCOMPLETO,2
245,2010,ZZ,PARAGUAI,11444,1,FEMININO,5,45 A 59 ANOS,ENSINO MEDIO INCOMPLETO,5
246,2010,ZZ,PARAGUAI,11444,1,FEMININO,5,45 A 59 ANOS,ENSINO MEDIO INCOMPLETO,8
247,2010,ZZ,PARAGUAI,11444,1,FEMININO,2,45 A 59 ANOS,LE E ESCREVE,1
248,2010,ZZ,PARAGUAI,11444,1,FEMININO,2,45 A 59 ANOS,LE E ESCREVE,1
249,2010,ZZ,PARAGUAI,11444,1,FEMININO,2,45 A 59 ANOS,LE E ESCREVE,4
250,2010,ZZ,PARAGUAI,11444,1,FEMININO,8,45 A 59 ANOS,SUPERIOR COMPLETO,30
251,2010,ZZ,PARAGUAI,11444,1,FEMININO,8,45 A 59 ANOS,SUPERIOR COMPLETO,32
252,2010,ZZ,PARAGUAI,11444,1,FEMININO,8,45 A 59 ANOS,SUPERIOR COMPLETO,35
253,2010,ZZ,PARAGUAI,11444,1,FEMININO,7,45 A 59 ANOS,SUPERIOR INCOMPLETO,11
254,2010,ZZ,PARAGUAI,11444,1,FEMININO,7,45 A 59 ANOS,SUPERIOR INCOMPLETO,12
255,2010,ZZ,PARAGUAI,11444,1,FEMININO,7,45 A 59 ANOS,SUPERIOR INCOMPLETO,13
256,2010,ZZ,PARAGUAI,11444,1,FEMININO,4,60 A 69 ANOS,ENSINO FUNDAMENTAL COMPLETO,2
257,2010,ZZ,PARAGUAI,11444,1,FEMININO,3,60 A 69 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
258,2010,ZZ,PARAGUAI,11444,1,FEMININO,3,60 A 69 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,2
259,2010,ZZ,PARAGUAI,11444,1,FEMININO,6,60 A 69 ANOS,ENSINO MEDIO COMPLETO,5
260,2010,ZZ,PARAGUAI,11444,1,FEMININO,6,60 A 69 ANOS,ENSINO MEDIO COMPLETO,6
261,2010,ZZ,PARAGUAI,11444,1,FEMININO,6,60 A 69 ANOS,ENSINO MEDIO COMPLETO,7
262,2010,ZZ,PARAGUAI,11444,1,FEMININO,5,60 A 69 ANOS,ENSINO MEDIO INCOMPLETO,1
263,2010,ZZ,PARAGUAI,11444,1,FEMININO,5,60 A 69 ANOS,ENSINO MEDIO INCOMPLETO,2
264,2010,ZZ,PARAGUAI,11444,1,FEMININO,2,60 A 69 ANOS,LE E ESCREVE,1
265,2010,ZZ,PARAGUAI,11444,1,FEMININO,2,60 A 69 ANOS,LE E ESCREVE,1
266,2010,ZZ,PARAGUAI,11444,1,FEMININO,8,60 A 69 ANOS,SUPERIOR COMPLETO,13
267,2010,ZZ,PARAGUAI,11444,1,FEMININO,8,60 A 69 ANOS,SUPERIOR COMPLETO,8
268,2010,ZZ,PARAGUAI,11444,1,FEMININO,8,60 A 69 ANOS,SUPERIOR COMPLETO,9
269,2010,ZZ,PARAGUAI,11444,1,FEMININO,7,60 A 69 ANOS,SUPERIOR INCOMPLETO,1
270,2010,ZZ,PARAGUAI,11444,1,FEMININO,7,60 A 69 ANOS,SUPERIOR INCOMPLETO,1
271,2010,ZZ,PARAGUAI,11444,1,FEMININO,7,60 A 69 ANOS,SUPERIOR INCOMPLETO,2
272,2010,ZZ,PARAGUAI,11444,1,FEMININO,4,70 A 79 ANOS,ENSINO FUNDAMENTAL COMPLETO,2
273,2010,ZZ,PARAGUAI,11444,1,FEMININO,3,70 A 79 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
274,2010,ZZ,PARAGUAI,11444,1,FEMININO,6,70 A 79 ANOS,ENSINO MEDIO COMPLETO,1
275,2010,ZZ,PARAGUAI,11444,1,FEMININO,6,70 A 79 ANOS,ENSINO MEDIO COMPLETO,5
276,2010,ZZ,PARAGUAI,11444,1,FEMININO,5,70 A 79 ANOS,ENSINO MEDIO INCOMPLETO,2
277,2010,ZZ,PARAGUAI,11444,1,FEMININO,8,70 A 79 ANOS,SUPERIOR COMPLETO,1
278,2010,ZZ,PARAGUAI,11444,1,FEMININO,8,70 A 79 ANOS,SUPERIOR COMPLETO,3
279,2010,ZZ,PARAGUAI,11444,1,FEMININO,7,70 A 79 ANOS,SUPERIOR INCOMPLETO,1
280,2010,ZZ,PARAGUAI,11444,1,FEMININO,4,SUPERIOR A 79 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
281,2010,ZZ,PARAGUAI,11444,1,FEMININO,6,SUPERIOR A 79 ANOS,ENSINO MEDIO COMPLETO,1
282,2010,ZZ,PARAGUAI,11444,1,FEMININO,6,SUPERIOR A 79 ANOS,ENSINO MEDIO COMPLETO,1
283,2010,ZZ,PARAGUAI,11444,1,FEMININO,7,SUPERIOR A 79 ANOS,SUPERIOR INCOMPLETO,1
284,2010,ZZ,PARAGUAI,11444,1,MASCULINO,3,18 A 20 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
285,2010,ZZ,PARAGUAI,11444,1,MASCULINO,6,18 A 20 ANOS,ENSINO MEDIO COMPLETO,1
286,2010,ZZ,PARAGUAI,11444,1,MASCULINO,6,18 A 20 ANOS,ENSINO MEDIO COMPLETO,9
287,2010,ZZ,PARAGUAI,11444,1,MASCULINO,5,18 A 20 ANOS,ENSINO MEDIO INCOMPLETO,4
288,2010,ZZ,PARAGUAI,11444,1,MASCULINO,7,18 A 20 ANOS,SUPERIOR INCOMPLETO,3
289,2010,ZZ,PARAGUAI,11444,1,MASCULINO,4,21 A 24 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
290,2010,ZZ,PARAGUAI,11444,1,MASCULINO,4,21 A 24 ANOS,ENSINO FUNDAMENTAL COMPLETO,3
291,2010,ZZ,PARAGUAI,11444,1,MASCULINO,6,21 A 24 ANOS,ENSINO MEDIO COMPLETO,12
292,2010,ZZ,PARAGUAI,11444,1,MASCULINO,6,21 A 24 ANOS,ENSINO MEDIO COMPLETO,3
293,2010,ZZ,PARAGUAI,11444,1,MASCULINO,6,21 A 24 ANOS,ENSINO MEDIO COMPLETO,7
294,2010,ZZ,PARAGUAI,11444,1,MASCULINO,5,21 A 24 ANOS,ENSINO MEDIO INCOMPLETO,3
295,2010,ZZ,PARAGUAI,11444,1,MASCULINO,5,21 A 24 ANOS,ENSINO MEDIO INCOMPLETO,3
296,2010,ZZ,PARAGUAI,11444,1,MASCULINO,5,21 A 24 ANOS,ENSINO MEDIO INCOMPLETO,4
297,2010,ZZ,PARAGUAI,11444,1,MASCULINO,8,21 A 24 ANOS,SUPERIOR COMPLETO,2
298,2010,ZZ,PARAGUAI,11444,1,MASCULINO,7,21 A 24 ANOS,SUPERIOR INCOMPLETO,1
299,2010,ZZ,PARAGUAI,11444,1,MASCULINO,7,21 A 24 ANOS,SUPERIOR INCOMPLETO,16
300,2010,ZZ,PARAGUAI,11444,1,MASCULINO,7,21 A 24 ANOS,SUPERIOR INCOMPLETO,2
301,2010,ZZ,PARAGUAI,11444,1,MASCULINO,4,25 A 34 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
302,2010,ZZ,PARAGUAI,11444,1,MASCULINO,4,25 A 34 ANOS,ENSINO FUNDAMENTAL COMPLETO,6
303,2010,ZZ,PARAGUAI,11444,1,MASCULINO,3,25 A 34 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
304,2010,ZZ,PARAGUAI,11444,1,MASCULINO,3,25 A 34 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,2
305,2010,ZZ,PARAGUAI,11444,1,MASCULINO,6,25 A 34 ANOS,ENSINO MEDIO COMPLETO,10
306,2010,ZZ,PARAGUAI,11444,1,MASCULINO,6,25 A 34 ANOS,ENSINO MEDIO COMPLETO,3
307,2010,ZZ,PARAGUAI,11444,1,MASCULINO,6,25 A 34 ANOS,ENSINO MEDIO COMPLETO,4
308,2010,ZZ,PARAGUAI,11444,1,MASCULINO,5,25 A 34 ANOS,ENSINO MEDIO INCOMPLETO,6
309,2010,ZZ,PARAGUAI,11444,1,MASCULINO,5,25 A 34 ANOS,ENSINO MEDIO INCOMPLETO,6
310,2010,ZZ,PARAGUAI,11444,1,MASCULINO,5,25 A 34 ANOS,ENSINO MEDIO INCOMPLETO,7
311,2010,ZZ,PARAGUAI,11444,1,MASCULINO,2,25 A 34 ANOS,LE E ESCREVE,1
312,2010,ZZ,PARAGUAI,11444,1,MASCULINO,2,25 A 34 ANOS,LE E ESCREVE,2
313,2010,ZZ,PARAGUAI,11444,1,MASCULINO,8,25 A 34 ANOS,SUPERIOR COMPLETO,17
314,2010,ZZ,PARAGUAI,11444,1,MASCULINO,8,25 A 34 ANOS,SUPERIOR COMPLETO,2
315,2010,ZZ,PARAGUAI,11444,1,MASCULINO,8,25 A 34 ANOS,SUPERIOR COMPLETO,5
316,2010,ZZ,PARAGUAI,11444,1,MASCULINO,7,25 A 34 ANOS,SUPERIOR INCOMPLETO,13
317,2010,ZZ,PARAGUAI,11444,1,MASCULINO,7,25 A 34 ANOS,SUPERIOR INCOMPLETO,14
318,2010,ZZ,PARAGUAI,11444,1,MASCULINO,7,25 A 34 ANOS,SUPERIOR INCOMPLETO,19
319,2010,ZZ,PARAGUAI,11444,1,MASCULINO,4,35 A 44 ANOS,ENSINO FUNDAMENTAL COMPLETO,4
320,2010,ZZ,PARAGUAI,11444,1,MASCULINO,4,35 A 44 ANOS,ENSINO FUNDAMENTAL COMPLETO,4
321,2010,ZZ,PARAGUAI,11444,1,MASCULINO,4,35 A 44 ANOS,ENSINO FUNDAMENTAL COMPLETO,4
322,2010,ZZ,PARAGUAI,11444,1,MASCULINO,3,35 A 44 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
323,2010,ZZ,PARAGUAI,11444,1,MASCULINO,3,35 A 44 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,2
324,2010,ZZ,PARAGUAI,11444,1,MASCULINO,3,35 A 44 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,3
325,2010,ZZ,PARAGUAI,11444,1,MASCULINO,6,35 A 44 ANOS,ENSINO MEDIO COMPLETO,5
326,2010,ZZ,PARAGUAI,11444,1,MASCULINO,6,35 A 44 ANOS,ENSINO MEDIO COMPLETO,6
327,2010,ZZ,PARAGUAI,11444,1,MASCULINO,6,35 A 44 ANOS,ENSINO MEDIO COMPLETO,7
328,2010,ZZ,PARAGUAI,11444,1,MASCULINO,5,35 A 44 ANOS,ENSINO MEDIO INCOMPLETO,2
329,2010,ZZ,PARAGUAI,11444,1,MASCULINO,5,35 A 44 ANOS,ENSINO MEDIO INCOMPLETO,4
330,2010,ZZ,PARAGUAI,11444,1,MASCULINO,8,35 A 44 ANOS,SUPERIOR COMPLETO,18
331,2010,ZZ,PARAGUAI,11444,1,MASCULINO,8,35 A 44 ANOS,SUPERIOR COMPLETO,3
332,2010,ZZ,PARAGUAI,11444,1,MASCULINO,8,35 A 44 ANOS,SUPERIOR COMPLETO,5
333,2010,ZZ,PARAGUAI,11444,1,MASCULINO,7,35 A 44 ANOS,SUPERIOR INCOMPLETO,10
334,2010,ZZ,PARAGUAI,11444,1,MASCULINO,7,35 A 44 ANOS,SUPERIOR INCOMPLETO,12
335,2010,ZZ,PARAGUAI,11444,1,MASCULINO,7,35 A 44 ANOS,SUPERIOR INCOMPLETO,8
336,2010,ZZ,PARAGUAI,11444,1,MASCULINO,4,45 A 59 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
337,2010,ZZ,PARAGUAI,11444,1,MASCULINO,4,45 A 59 ANOS,ENSINO FUNDAMENTAL COMPLETO,5
338,2010,ZZ,PARAGUAI,11444,1,MASCULINO,3,45 A 59 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,10
339,2010,ZZ,PARAGUAI,11444,1,MASCULINO,3,45 A 59 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,2
340,2010,ZZ,PARAGUAI,11444,1,MASCULINO,3,45 A 59 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,3
341,2010,ZZ,PARAGUAI,11444,1,MASCULINO,6,45 A 59 ANOS,ENSINO MEDIO COMPLETO,12
342,2010,ZZ,PARAGUAI,11444,1,MASCULINO,6,45 A 59 ANOS,ENSINO MEDIO COMPLETO,6
343,2010,ZZ,PARAGUAI,11444,1,MASCULINO,6,45 A 59 ANOS,ENSINO MEDIO COMPLETO,9
344,2010,ZZ,PARAGUAI,11444,1,MASCULINO,5,45 A 59 ANOS,ENSINO MEDIO INCOMPLETO,1
345,2010,ZZ,PARAGUAI,11444,1,MASCULINO,5,45 A 59 ANOS,ENSINO MEDIO INCOMPLETO,6
346,2010,ZZ,PARAGUAI,11444,1,MASCULINO,2,45 A 59 ANOS,LE E ESCREVE,1
347,2010,ZZ,PARAGUAI,11444,1,MASCULINO,2,45 A 59 ANOS,LE E ESCREVE,1
348,2010,ZZ,PARAGUAI,11444,1,MASCULINO,8,45 A 59 ANOS,SUPERIOR COMPLETO,16
349,2010,ZZ,PARAGUAI,11444,1,MASCULINO,8,45 A 59 ANOS,SUPERIOR COMPLETO,28
350,2010,ZZ,PARAGUAI,11444,1,MASCULINO,8,45 A 59 ANOS,SUPERIOR COMPLETO,33
351,2010,ZZ,PARAGUAI,11444,1,MASCULINO,7,45 A 59 ANOS,SUPERIOR INCOMPLETO,4
352,2010,ZZ,PARAGUAI,11444,1,MASCULINO,7,45 A 59 ANOS,SUPERIOR INCOMPLETO,6
353,2010,ZZ,PARAGUAI,11444,1,MASCULINO,7,45 A 59 ANOS,SUPERIOR INCOMPLETO,9
354,2010,ZZ,PARAGUAI,11444,1,MASCULINO,4,60 A 69 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
355,2010,ZZ,PARAGUAI,11444,1,MASCULINO,4,60 A 69 ANOS,ENSINO FUNDAMENTAL COMPLETO,2
356,2010,ZZ,PARAGUAI,11444,1,MASCULINO,3,60 A 69 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,3
357,2010,ZZ,PARAGUAI,11444,1,MASCULINO,6,60 A 69 ANOS,ENSINO MEDIO COMPLETO,2
358,2010,ZZ,PARAGUAI,11444,1,MASCULINO,6,60 A 69 ANOS,ENSINO MEDIO COMPLETO,3
359,2010,ZZ,PARAGUAI,11444,1,MASCULINO,6,60 A 69 ANOS,ENSINO MEDIO COMPLETO,4
360,2010,ZZ,PARAGUAI,11444,1,MASCULINO,5,60 A 69 ANOS,ENSINO MEDIO INCOMPLETO,1
361,2010,ZZ,PARAGUAI,11444,1,MASCULINO,5,60 A 69 ANOS,ENSINO MEDIO INCOMPLETO,4
362,2010,ZZ,PARAGUAI,11444,1,MASCULINO,8,60 A 69 ANOS,SUPERIOR COMPLETO,12
363,2010,ZZ,PARAGUAI,11444,1,MASCULINO,8,60 A 69 ANOS,SUPERIOR COMPLETO,6
364,2010,ZZ,PARAGUAI,11444,1,MASCULINO,8,60 A 69 ANOS,SUPERIOR COMPLETO,9
365,2010,ZZ,PARAGUAI,11444,1,MASCULINO,7,60 A 69 ANOS,SUPERIOR INCOMPLETO,2
366,2010,ZZ,PARAGUAI,11444,1,MASCULINO,7,60 A 69 ANOS,SUPERIOR INCOMPLETO,2
367,2010,ZZ,PARAGUAI,11444,1,MASCULINO,7,60 A 69 ANOS,SUPERIOR INCOMPLETO,3
368,2010,ZZ,PARAGUAI,11444,1,MASCULINO,4,70 A 79 ANOS,ENSINO FUNDAMENTAL COMPLETO,2
369,2010,ZZ,PARAGUAI,11444,1,MASCULINO,3,70 A 79 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
370,2010,ZZ,PARAGUAI,11444,1,MASCULINO,6,70 A 79 ANOS,ENSINO MEDIO COMPLETO,1
371,2010,ZZ,PARAGUAI,11444,1,MASCULINO,6,70 A 79 ANOS,ENSINO MEDIO COMPLETO,2
372,2010,ZZ,PARAGUAI,11444,1,MASCULINO,5,70 A 79 ANOS,ENSINO MEDIO INCOMPLETO,1
373,2010,ZZ,PARAGUAI,11444,1,MASCULINO,8,70 A 79 ANOS,SUPERIOR COMPLETO,2
374,2010,ZZ,PARAGUAI,11444,1,MASCULINO,8,70 A 79 ANOS,SUPERIOR COMPLETO,4
375,2010,ZZ,PARAGUAI,11444,1,MASCULINO,8,70 A 79 ANOS,SUPERIOR COMPLETO,5
376,2010,ZZ,PARAGUAI,11444,1,MASCULINO,7,70 A 79 ANOS,SUPERIOR INCOMPLETO,1
377,2010,ZZ,PARAGUAI,11444,1,MASCULINO,4,SUPERIOR A 79 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
378,2010,ZZ,PARAGUAI,11444,1,MASCULINO,6,SUPERIOR A 79 ANOS,ENSINO MEDIO COMPLETO,1
379,2010,ZZ,PARAGUAI,11444,1,MASCULINO,8,SUPERIOR A 79 ANOS,SUPERIOR COMPLETO,1
380,2010,ZZ,PARAGUAI,11444,1,MASCULINO,8,SUPERIOR A 79 ANOS,SUPERIOR COMPLETO,1
381,2010,ZZ,CAZAQUISTAO,39241,1,MASCULINO,8,45 A 59 ANOS,SUPERIOR COMPLETO,1
382,2010,ZZ,GRECIA,11827,1,FEMININO,5,18 A 20 ANOS,ENSINO MEDIO INCOMPLETO,2
383,2010,ZZ,GRECIA,11827,1,FEMININO,6,21 A 24 ANOS,ENSINO MEDIO COMPLETO,2
384,2010,ZZ,GRECIA,11827,1,FEMININO,5,21 A 24 ANOS,ENSINO MEDIO INCOMPLETO,1
385,2010,ZZ,GRECIA,11827,1,FEMININO,7,21 A 24 ANOS,SUPERIOR INCOMPLETO,2
386,2010,ZZ,GRECIA,11827,1,FEMININO,4,25 A 34 ANOS,ENSINO FUNDAMENTAL COMPLETO,3
387,2010,ZZ,GRECIA,11827,1,FEMININO,6,25 A 34 ANOS,ENSINO MEDIO COMPLETO,16
388,2010,ZZ,GRECIA,11827,1,FEMININO,5,25 A 34 ANOS,ENSINO MEDIO INCOMPLETO,4
389,2010,ZZ,GRECIA,11827,1,FEMININO,8,25 A 34 ANOS,SUPERIOR COMPLETO,10
390,2010,ZZ,GRECIA,11827,1,FEMININO,7,25 A 34 ANOS,SUPERIOR INCOMPLETO,6
391,2010,ZZ,GRECIA,11827,1,FEMININO,4,35 A 44 ANOS,ENSINO FUNDAMENTAL COMPLETO,13
392,2010,ZZ,GRECIA,11827,1,FEMININO,3,35 A 44 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,4
393,2010,ZZ,GRECIA,11827,1,FEMININO,6,35 A 44 ANOS,ENSINO MEDIO COMPLETO,40
394,2010,ZZ,GRECIA,11827,1,FEMININO,5,35 A 44 ANOS,ENSINO MEDIO INCOMPLETO,4
395,2010,ZZ,GRECIA,11827,1,FEMININO,8,35 A 44 ANOS,SUPERIOR COMPLETO,18
396,2010,ZZ,GRECIA,11827,1,FEMININO,7,35 A 44 ANOS,SUPERIOR INCOMPLETO,8
397,2010,ZZ,GRECIA,11827,1,FEMININO,4,45 A 59 ANOS,ENSINO FUNDAMENTAL COMPLETO,18
398,2010,ZZ,GRECIA,11827,1,FEMININO,3,45 A 59 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,6
399,2010,ZZ,GRECIA,11827,1,FEMININO,6,45 A 59 ANOS,ENSINO MEDIO COMPLETO,39
400,2010,ZZ,GRECIA,11827,1,FEMININO,5,45 A 59 ANOS,ENSINO MEDIO INCOMPLETO,8
401,2010,ZZ,GRECIA,11827,1,FEMININO,2,45 A 59 ANOS,LE E ESCREVE,1
402,2010,ZZ,GRECIA,11827,1,FEMININO,8,45 A 59 ANOS,SUPERIOR COMPLETO,31
403,2010,ZZ,GRECIA,11827,1,FEMININO,7,45 A 59 ANOS,SUPERIOR INCOMPLETO,4
404,2010,ZZ,GRECIA,11827,1,FEMININO,4,60 A 69 ANOS,ENSINO FUNDAMENTAL COMPLETO,6
405,2010,ZZ,GRECIA,11827,1,FEMININO,3,60 A 69 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
406,2010,ZZ,GRECIA,11827,1,FEMININO,6,60 A 69 ANOS,ENSINO MEDIO COMPLETO,15
407,2010,ZZ,GRECIA,11827,1,FEMININO,5,60 A 69 ANOS,ENSINO MEDIO INCOMPLETO,2
408,2010,ZZ,GRECIA,11827,1,FEMININO,8,60 A 69 ANOS,SUPERIOR COMPLETO,8
409,2010,ZZ,GRECIA,11827,1,FEMININO,7,60 A 69 ANOS,SUPERIOR INCOMPLETO,4
410,2010,ZZ,GRECIA,11827,1,FEMININO,4,70 A 79 ANOS,ENSINO FUNDAMENTAL COMPLETO,3
411,2010,ZZ,GRECIA,11827,1,FEMININO,6,70 A 79 ANOS,ENSINO MEDIO COMPLETO,4
412,2010,ZZ,GRECIA,11827,1,FEMININO,8,70 A 79 ANOS,SUPERIOR COMPLETO,2
413,2010,ZZ,GRECIA,11827,1,FEMININO,4,SUPERIOR A 79 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
414,2010,ZZ,GRECIA,11827,1,FEMININO,3,SUPERIOR A 79 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
415,2010,ZZ,GRECIA,11827,1,FEMININO,8,SUPERIOR A 79 ANOS,SUPERIOR COMPLETO,3
416,2010,ZZ,GRECIA,11827,1,MASCULINO,5,17 ANOS,ENSINO MEDIO INCOMPLETO,1
417,2010,ZZ,GRECIA,11827,1,MASCULINO,6,18 A 20 ANOS,ENSINO MEDIO COMPLETO,3
418,2010,ZZ,GRECIA,11827,1,MASCULINO,7,18 A 20 ANOS,SUPERIOR INCOMPLETO,1
419,2010,ZZ,GRECIA,11827,1,MASCULINO,4,21 A 24 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
420,2010,ZZ,GRECIA,11827,1,MASCULINO,5,21 A 24 ANOS,ENSINO MEDIO INCOMPLETO,2
421,2010,ZZ,GRECIA,11827,1,MASCULINO,4,25 A 34 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
422,2010,ZZ,GRECIA,11827,1,MASCULINO,6,25 A 34 ANOS,ENSINO MEDIO COMPLETO,4
423,2010,ZZ,GRECIA,11827,1,MASCULINO,5,25 A 34 ANOS,ENSINO MEDIO INCOMPLETO,1
424,2010,ZZ,GRECIA,11827,1,MASCULINO,8,25 A 34 ANOS,SUPERIOR COMPLETO,4
425,2010,ZZ,GRECIA,11827,1,MASCULINO,7,25 A 34 ANOS,SUPERIOR INCOMPLETO,5
426,2010,ZZ,GRECIA,11827,1,MASCULINO,4,35 A 44 ANOS,ENSINO FUNDAMENTAL COMPLETO,4
427,2010,ZZ,GRECIA,11827,1,MASCULINO,6,35 A 44 ANOS,ENSINO MEDIO COMPLETO,9
428,2010,ZZ,GRECIA,11827,1,MASCULINO,5,35 A 44 ANOS,ENSINO MEDIO INCOMPLETO,1
429,2010,ZZ,GRECIA,11827,1,MASCULINO,8,35 A 44 ANOS,SUPERIOR COMPLETO,8
430,2010,ZZ,GRECIA,11827,1,MASCULINO,7,35 A 44 ANOS,SUPERIOR INCOMPLETO,1
431,2010,ZZ,GRECIA,11827,1,MASCULINO,4,45 A 59 ANOS,ENSINO FUNDAMENTAL COMPLETO,3
432,2010,ZZ,GRECIA,11827,1,MASCULINO,6,45 A 59 ANOS,ENSINO MEDIO COMPLETO,6
433,2010,ZZ,GRECIA,11827,1,MASCULINO,8,45 A 59 ANOS,SUPERIOR COMPLETO,6
434,2010,ZZ,GRECIA,11827,1,MASCULINO,7,45 A 59 ANOS,SUPERIOR INCOMPLETO,2
435,2010,ZZ,GRECIA,11827,1,MASCULINO,6,60 A 69 ANOS,ENSINO MEDIO COMPLETO,3
436,2010,ZZ,GRECIA,11827,1,MASCULINO,8,60 A 69 ANOS,SUPERIOR COMPLETO,2
437,2010,ZZ,GRECIA,11827,1,MASCULINO,7,60 A 69 ANOS,SUPERIOR INCOMPLETO,1
438,2010,ZZ,GRECIA,11827,1,MASCULINO,4,70 A 79 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
439,2010,ZZ,GRECIA,11827,1,MASCULINO,6,70 A 79 ANOS,ENSINO MEDIO COMPLETO,1
440,2010,ZZ,GRECIA,11827,1,MASCULINO,5,70 A 79 ANOS,ENSINO MEDIO INCOMPLETO,1
441,2010,ZZ,GRECIA,11827,1,MASCULINO,8,70 A 79 ANOS,SUPERIOR COMPLETO,1
442,2010,ZZ,GRECIA,11827,1,MASCULINO,4,SUPERIOR A 79 ANOS,ENSINO FUNDAMENTAL COMPLETO,3
443,2010,ZZ,GRECIA,11827,1,MASCULINO,3,SUPERIOR A 79 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,2
444,2010,ZZ,GRECIA,11827,1,MASCULINO,6,SUPERIOR A 79 ANOS,ENSINO MEDIO COMPLETO,2
445,2010,ZZ,GRECIA,11827,1,MASCULINO,8,SUPERIOR A 79 ANOS,SUPERIOR COMPLETO,1
