Election Year,Election Round,Place (ZZ = Exterior),Municipality Code,Municipality Name,Office,Party Number,Party Initials,Party Name,Number of Votes
2014,1,ZZ,29432,BRUXELAS,Presidente,20,PSC,Partido Social Cristão,8
2014,1,ZZ,30228,NOVA YORK,Presidente,20,PSC,Partido Social Cristão,61
2014,1,ZZ,29785,HELSINQUE,Presidente,20,PSC,Partido Social Cristão,1
2014,1,ZZ,30392,QUITO,Presidente,20,PSC,Partido Social Cristão,1
2014,1,ZZ,30198,NAGÓIA,Presidente,20,PSC,Partido Social Cristão,86
2014,1,ZZ,29360,BEIRUTE,Presidente,20,PSC,Partido Social Cristão,1
2014,1,ZZ,29572,COCHABAMBA,Presidente,20,PSC,Partido Social Cristão,2
2014,1,ZZ,30139,MITSUKAIDO-JAPA,Presidente,20,PSC,Partido Social Cristão,17
2014,1,ZZ,29327,ASSUNÇÃO,Presidente,20,PSC,Partido Social Cristão,8
2014,1,ZZ,30503,SÃO FRANCISCO,Presidente,20,PSC,Partido Social Cristão,9
2014,1,ZZ,29904,LA PAZ,Presidente,20,PSC,Partido Social Cristão,1
2014,1,ZZ,30236,OIZUMI-JAPA,Presidente,20,PSC,Partido Social Cristão,63
2014,1,ZZ,30562,SYDNEY,Presidente,20,PSC,Partido Social Cristão,4
2014,1,ZZ,29351,BARCELONA,Presidente,20,PSC,Partido Social Cristão,5
2014,1,ZZ,29289,AMÃ,Presidente,20,PSC,Partido Social Cristão,1
2014,1,ZZ,39080,ATLANTA,Presidente,20,PSC,Partido Social Cristão,11
2014,1,ZZ,30120,MILÃO,Presidente,20,PSC,Partido Social Cristão,40
2014,1,ZZ,30147,MONTEVIDÉU,Presidente,20,PSC,Partido Social Cristão,10
2014,1,ZZ,29742,HAMAMATSU,Presidente,20,PSC,Partido Social Cristão,42
2014,1,ZZ,30589,TAKAOKA-JAPA,Presidente,20,PSC,Partido Social Cristão,3
2014,1,ZZ,29700,GENEBRA,Presidente,20,PSC,Partido Social Cristão,8
2014,1,ZZ,30201,NAIRÓBI,Presidente,20,PSC,Partido Social Cristão,1
2014,1,ZZ,30465,SALTO DEL GUAIRÁ,Presidente,20,PSC,Partido Social Cristão,1
2014,1,ZZ,29718,GEORGETOWN,Presidente,20,PSC,Partido Social Cristão,2
2014,1,ZZ,30449,ROMA,Presidente,20,PSC,Partido Social Cristão,12
2014,1,ZZ,29556,CIUDAD DEL ESTE,Presidente,20,PSC,Partido Social Cristão,9
2014,1,ZZ,29513,CHICAGO,Presidente,20,PSC,Partido Social Cristão,2
2014,1,ZZ,29408,BOGOTÁ,Presidente,20,PSC,Partido Social Cristão,2
2014,1,ZZ,29807,HOUSTON,Presidente,20,PSC,Partido Social Cristão,9
2014,1,ZZ,30155,MONTREAL,Presidente,20,PSC,Partido Social Cristão,6
2014,1,ZZ,39063,VANCOUVER,Presidente,20,PSC,Partido Social Cristão,5
2014,1,ZZ,29661,DUBLIN,Presidente,27,PSDC,Partido Social Democrata Cristão,1
2014,1,ZZ,30147,MONTEVIDÉU,Presidente,27,PSDC,Partido Social Democrata Cristão,3
2014,1,ZZ,30481,SANTIAGO,Presidente,27,PSDC,Partido Social Democrata Cristão,2
2014,1,ZZ,30236,OIZUMI-JAPA,Presidente,27,PSDC,Partido Social Democrata Cristão,21
2014,1,ZZ,30503,SÃO FRANCISCO,Presidente,27,PSDC,Partido Social Democrata Cristão,4
2014,1,ZZ,29351,BARCELONA,Presidente,27,PSDC,Partido Social Democrata Cristão,1
2014,1,ZZ,30155,MONTREAL,Presidente,27,PSDC,Partido Social Democrata Cristão,5
2014,1,ZZ,30643,TOYOHASHI-JAPA,Presidente,27,PSDC,Partido Social Democrata Cristão,6
2014,1,ZZ,30465,SALTO DEL GUAIRÁ,Presidente,27,PSDC,Partido Social Democrata Cristão,1
2014,1,ZZ,29416,BOSTON,Presidente,27,PSDC,Partido Social Democrata Cristão,2
2014,1,ZZ,29467,BUENOS AIRES,Presidente,27,PSDC,Partido Social Democrata Cristão,2
2014,1,ZZ,30104,MEXICO,Presidente,27,PSDC,Partido Social Democrata Cristão,3
2014,1,ZZ,29335,ATENAS,Presidente,27,PSDC,Partido Social Democrata Cristão,2
2014,1,ZZ,29688,ESTOCOLMO,Presidente,27,PSDC,Partido Social Democrata Cristão,2
2014,1,ZZ,29475,CAIENA,Presidente,27,PSDC,Partido Social Democrata Cristão,1
2014,1,ZZ,30287,PARIS,Presidente,27,PSDC,Partido Social Democrata Cristão,3
2014,1,ZZ,30180,MUNIQUE,Presidente,27,PSDC,Partido Social Democrata Cristão,5
2014,1,ZZ,29513,CHICAGO,Presidente,27,PSDC,Partido Social Democrata Cristão,2
2014,1,ZZ,39063,VANCOUVER,Presidente,27,PSDC,Partido Social Democrata Cristão,2
2014,1,ZZ,30902,HARTFORD,Presidente,27,PSDC,Partido Social Democrata Cristão,1
2014,1,ZZ,30066,MADRI,Presidente,27,PSDC,Partido Social Democrata Cristão,6
2014,1,ZZ,29572,COCHABAMBA,Presidente,27,PSDC,Partido Social Democrata Cristão,1
2014,1,ZZ,29882,KUAITE,Presidente,27,PSDC,Partido Social Democrata Cristão,1
2014,1,ZZ,29980,LOS ANGELES,Presidente,27,PSDC,Partido Social Democrata Cristão,6
2014,1,ZZ,30783,WASHINGTON,Presidente,27,PSDC,Partido Social Democrata Cristão,4
2014,1,ZZ,30473,SANTA CRUZ DE LA SIERRA,Presidente,27,PSDC,Partido Social Democrata Cristão,2
2014,1,ZZ,30279,PARAMARIBO,Presidente,27,PSDC,Partido Social Democrata Cristão,1
2014,1,ZZ,29696,FRANKFURT,Presidente,27,PSDC,Partido Social Democrata Cristão,4
2014,1,ZZ,29742,HAMAMATSU,Presidente,27,PSDC,Partido Social Democrata Cristão,8
2014,1,ZZ,30457,AMSTERDÃ,Presidente,27,PSDC,Partido Social Democrata Cristão,3
2014,1,ZZ,30449,ROMA,Presidente,27,PSDC,Partido Social Democrata Cristão,9
2014,1,ZZ,30767,VIENA,Presidente,27,PSDC,Partido Social Democrata Cristão,1
2014,1,ZZ,30112,MIAMI,Presidente,27,PSDC,Partido Social Democrata Cristão,9
2014,1,ZZ,29785,HELSINQUE,Presidente,27,PSDC,Partido Social Democrata Cristão,1
2014,1,ZZ,30376,PRETÓRIA,Presidente,27,PSDC,Partido Social Democrata Cristão,1
2014,1,ZZ,30570,TAIPÉ,Presidente,27,PSDC,Partido Social Democrata Cristão,1
2014,1,ZZ,29289,AMÃ,Presidente,27,PSDC,Partido Social Democrata Cristão,1
2014,1,ZZ,30635,TORONTO,Presidente,27,PSDC,Partido Social Democrata Cristão,4
2014,1,ZZ,30627,TÓQUIO,Presidente,27,PSDC,Partido Social Democrata Cristão,22
2014,1,ZZ,29700,GENEBRA,Presidente,27,PSDC,Partido Social Democrata Cristão,3
2014,1,ZZ,30414,RAMALLAH,Presidente,27,PSDC,Partido Social Democrata Cristão,2
2014,1,ZZ,29386,BERLIM,Presidente,27,PSDC,Partido Social Democrata Cristão,5
2014,1,ZZ,29602,CÓRDOBA,Presidente,27,PSDC,Partido Social Democrata Cristão,1
2014,1,ZZ,30090,MAPUTO,Presidente,27,PSDC,Partido Social Democrata Cristão,1
2014,1,ZZ,30724,UEDA-JAPA,Presidente,27,PSDC,Partido Social Democrata Cristão,5
2014,1,ZZ,30228,NOVA YORK,Presidente,27,PSDC,Partido Social Democrata Cristão,6
2014,1,ZZ,29432,BRUXELAS,Presidente,27,PSDC,Partido Social Democrata Cristão,5
2014,1,ZZ,29491,CAMBERRA,Presidente,27,PSDC,Partido Social Democrata Cristão,1
2014,1,ZZ,30252,OTTAWA,Presidente,27,PSDC,Partido Social Democrata Cristão,4
2014,1,ZZ,39080,ATLANTA,Presidente,27,PSDC,Partido Social Democrata Cristão,4
2014,1,ZZ,29955,LISBOA,Presidente,27,PSDC,Partido Social Democrata Cristão,7
2014,1,ZZ,29971,LONDRES,Presidente,27,PSDC,Partido Social Democrata Cristão,7
2014,1,ZZ,30139,MITSUKAIDO-JAPA,Presidente,27,PSDC,Partido Social Democrata Cristão,2
2014,1,ZZ,30120,MILÃO,Presidente,27,PSDC,Partido Social Democrata Cristão,13
2014,1,ZZ,30244,OSLO,Presidente,27,PSDC,Partido Social Democrata Cristão,1
2014,1,ZZ,30198,NAGÓIA,Presidente,27,PSDC,Partido Social Democrata Cristão,22
2014,1,ZZ,30864,ZURIQUE,Presidente,27,PSDC,Partido Social Democrata Cristão,7
2014,1,ZZ,29556,CIUDAD DEL ESTE,Presidente,27,PSDC,Partido Social Democrata Cristão,1
2014,1,ZZ,29564,CIUDAD GUAYANA,Presidente,27,PSDC,Partido Social Democrata Cristão,2
2014,1,ZZ,29459,BUDAPESTE,Presidente,27,PSDC,Partido Social Democrata Cristão,2
2014,1,ZZ,30562,SYDNEY,Presidente,27,PSDC,Partido Social Democrata Cristão,4
2014,1,ZZ,29947,LIMA,Presidente,27,PSDC,Partido Social Democrata Cristão,1
2014,1,ZZ,29408,BOGOTÁ,Presidente,27,PSDC,Partido Social Democrata Cristão,1
2014,1,ZZ,29505,CARACAS,Presidente,27,PSDC,Partido Social Democrata Cristão,2
2014,1,ZZ,29807,HOUSTON,Presidente,27,PSDC,Partido Social Democrata Cristão,2
2014,1,ZZ,30341,PORTO,Presidente,27,PSDC,Partido Social Democrata Cristão,5
2014,1,ZZ,29360,BEIRUTE,Presidente,27,PSDC,Partido Social Democrata Cristão,5
2014,1,ZZ,30554,SUZUKA-JAPA,Presidente,27,PSDC,Partido Social Democrata Cristão,4
2014,1,ZZ,30392,QUITO,Presidente,27,PSDC,Partido Social Democrata Cristão,2
2014,1,ZZ,30376,PRETÓRIA,Presidente,50,PSOL,Partido Socialismo e Liberdade,3
2014,1,ZZ,39020,ZAGREB,Presidente,50,PSOL,Partido Socialismo e Liberdade,1
2014,1,ZZ,29459,BUDAPESTE,Presidente,50,PSOL,Partido Socialismo e Liberdade,8
2014,1,ZZ,30597,TEERÃ,Presidente,50,PSOL,Partido Socialismo e Liberdade,1
2014,1,ZZ,29491,CAMBERRA,Presidente,50,PSOL,Partido Socialismo e Liberdade,11
2014,1,ZZ,30554,SUZUKA-JAPA,Presidente,50,PSOL,Partido Socialismo e Liberdade,23
2014,1,ZZ,30538,SEUL,Presidente,50,PSOL,Partido Socialismo e Liberdade,2
2014,1,ZZ,30848,XANGAI,Presidente,50,PSOL,Partido Socialismo e Liberdade,1
2014,1,ZZ,29700,GENEBRA,Presidente,50,PSOL,Partido Socialismo e Liberdade,48
2014,1,ZZ,30473,SANTA CRUZ DE LA SIERRA,Presidente,50,PSOL,Partido Socialismo e Liberdade,5
2014,1,ZZ,30422,RIADE,Presidente,50,PSOL,Partido Socialismo e Liberdade,1
2014,1,ZZ,29254,ABIDJÃ,Presidente,50,PSOL,Partido Socialismo e Liberdade,1
2014,1,ZZ,29599,COPENHAGUE,Presidente,50,PSOL,Partido Socialismo e Liberdade,19
2014,1,ZZ,29947,LIMA,Presidente,50,PSOL,Partido Socialismo e Liberdade,5
2014,1,ZZ,29335,ATENAS,Presidente,50,PSOL,Partido Socialismo e Liberdade,11
2014,1,ZZ,30082,MANILA,Presidente,50,PSOL,Partido Socialismo e Liberdade,1
2014,1,ZZ,29718,GEORGETOWN,Presidente,50,PSOL,Partido Socialismo e Liberdade,1
2014,1,ZZ,30562,SYDNEY,Presidente,50,PSOL,Partido Socialismo e Liberdade,48
2014,1,ZZ,30155,MONTREAL,Presidente,50,PSOL,Partido Socialismo e Liberdade,143
2014,1,ZZ,30139,MITSUKAIDO-JAPA,Presidente,50,PSOL,Partido Socialismo e Liberdade,32
2014,1,ZZ,30406,RABAT,Presidente,50,PSOL,Partido Socialismo e Liberdade,1
2014,1,ZZ,29971,LONDRES,Presidente,50,PSOL,Partido Socialismo e Liberdade,287
2014,1,ZZ,29262,ABU DHABI,Presidente,50,PSOL,Partido Socialismo e Liberdade,4
2014,1,ZZ,29661,DUBLIN,Presidente,50,PSOL,Partido Socialismo e Liberdade,13
2014,1,ZZ,29513,CHICAGO,Presidente,50,PSOL,Partido Socialismo e Liberdade,27
2014,1,ZZ,29505,CARACAS,Presidente,50,PSOL,Partido Socialismo e Liberdade,2
2014,1,ZZ,30635,TORONTO,Presidente,50,PSOL,Partido Socialismo e Liberdade,93
2014,1,ZZ,29386,BERLIM,Presidente,50,PSOL,Partido Socialismo e Liberdade,114
2014,1,ZZ,29327,ASSUNÇÃO,Presidente,50,PSOL,Partido Socialismo e Liberdade,9
2014,1,ZZ,30279,PARAMARIBO,Presidente,50,PSOL,Partido Socialismo e Liberdade,5
2014,1,ZZ,29688,ESTOCOLMO,Presidente,50,PSOL,Partido Socialismo e Liberdade,35
2014,1,ZZ,30066,MADRI,Presidente,50,PSOL,Partido Socialismo e Liberdade,102
2014,1,ZZ,29670,ENCARNACIÓN,Presidente,50,PSOL,Partido Socialismo e Liberdade,1
2014,1,ZZ,29475,CAIENA,Presidente,50,PSOL,Partido Socialismo e Liberdade,12
2014,1,ZZ,30589,TAKAOKA-JAPA,Presidente,50,PSOL,Partido Socialismo e Liberdade,2
2014,1,ZZ,29726,GUATEMALA-GUAT,Presidente,50,PSOL,Partido Socialismo e Liberdade,1
2014,1,ZZ,30244,OSLO,Presidente,50,PSOL,Partido Socialismo e Liberdade,13
2014,1,ZZ,30317,PEQUIM,Presidente,50,PSOL,Partido Socialismo e Liberdade,1
2014,1,ZZ,30309,PEDRO JUAN CABALLERO,Presidente,50,PSOL,Partido Socialismo e Liberdade,1
2014,1,ZZ,30740,VARSÓVIA,Presidente,50,PSOL,Partido Socialismo e Liberdade,3
2014,1,ZZ,29319,ARTIGAS,Presidente,50,PSOL,Partido Socialismo e Liberdade,1
2014,1,ZZ,30260,PANAMA,Presidente,50,PSOL,Partido Socialismo e Liberdade,1
2014,1,ZZ,30449,ROMA,Presidente,50,PSOL,Partido Socialismo e Liberdade,68
2014,1,ZZ,30392,QUITO,Presidente,50,PSOL,Partido Socialismo e Liberdade,3
2014,1,ZZ,29360,BEIRUTE,Presidente,50,PSOL,Partido Socialismo e Liberdade,6
2014,1,ZZ,30570,TAIPÉ,Presidente,50,PSOL,Partido Socialismo e Liberdade,2
2014,1,ZZ,30368,PRAIA,Presidente,50,PSOL,Partido Socialismo e Liberdade,1
2014,1,ZZ,29890,KUALA LUMPUR,Presidente,50,PSOL,Partido Socialismo e Liberdade,7
2014,1,ZZ,39004,MENDOZA,Presidente,50,PSOL,Partido Socialismo e Liberdade,1
2014,1,ZZ,29793,HONG KONG,Presidente,50,PSOL,Partido Socialismo e Liberdade,4
2014,1,ZZ,29696,FRANKFURT,Presidente,50,PSOL,Partido Socialismo e Liberdade,85
2014,1,ZZ,29378,BELGRADO,Presidente,50,PSOL,Partido Socialismo e Liberdade,1
2014,1,ZZ,30350,PRAGA,Presidente,50,PSOL,Partido Socialismo e Liberdade,9
2014,1,ZZ,29432,BRUXELAS,Presidente,50,PSOL,Partido Socialismo e Liberdade,68
2014,1,ZZ,30961,FARO,Presidente,50,PSOL,Partido Socialismo e Liberdade,4
2014,1,ZZ,30805,WELLINGTON,Presidente,50,PSOL,Partido Socialismo e Liberdade,2
2014,1,ZZ,30520,SÃO SALVADOR,Presidente,50,PSOL,Partido Socialismo e Liberdade,2
2014,1,ZZ,29572,COCHABAMBA,Presidente,50,PSOL,Partido Socialismo e Liberdade,1
2014,1,ZZ,30112,MIAMI,Presidente,50,PSOL,Partido Socialismo e Liberdade,66
2014,1,ZZ,30821,WINDHOEK,Presidente,50,PSOL,Partido Socialismo e Liberdade,1
2014,1,ZZ,30147,MONTEVIDÉU,Presidente,50,PSOL,Partido Socialismo e Liberdade,23
2014,1,ZZ,29351,BARCELONA,Presidente,50,PSOL,Partido Socialismo e Liberdade,66
2014,1,ZZ,30619,TEL AVIV,Presidente,50,PSOL,Partido Socialismo e Liberdade,4
2014,1,ZZ,29394,BISSAU,Presidente,50,PSOL,Partido Socialismo e Liberdade,1
2014,1,ZZ,29548,SINGAPURA,Presidente,50,PSOL,Partido Socialismo e Liberdade,2
2014,1,ZZ,29807,HOUSTON,Presidente,50,PSOL,Partido Socialismo e Liberdade,27
2014,1,ZZ,29416,BOSTON,Presidente,50,PSOL,Partido Socialismo e Liberdade,106
2014,1,ZZ,30252,OTTAWA,Presidente,50,PSOL,Partido Socialismo e Liberdade,15
2014,1,ZZ,29742,HAMAMATSU,Presidente,50,PSOL,Partido Socialismo e Liberdade,55
2014,1,ZZ,30228,NOVA YORK,Presidente,50,PSOL,Partido Socialismo e Liberdade,155
2014,1,ZZ,30180,MUNIQUE,Presidente,50,PSOL,Partido Socialismo e Liberdade,83
2014,1,ZZ,30767,VIENA,Presidente,50,PSOL,Partido Socialismo e Liberdade,43
2014,1,ZZ,30090,MAPUTO,Presidente,50,PSOL,Partido Socialismo e Liberdade,6
2014,1,ZZ,29467,BUENOS AIRES,Presidente,50,PSOL,Partido Socialismo e Liberdade,56
2014,1,ZZ,30414,RAMALLAH,Presidente,50,PSOL,Partido Socialismo e Liberdade,5
2014,1,ZZ,30104,MEXICO,Presidente,50,PSOL,Partido Socialismo e Liberdade,18
2014,1,ZZ,29289,AMÃ,Presidente,50,PSOL,Partido Socialismo e Liberdade,1
2014,1,ZZ,30783,WASHINGTON,Presidente,50,PSOL,Partido Socialismo e Liberdade,80
2014,1,ZZ,30902,HARTFORD,Presidente,50,PSOL,Partido Socialismo e Liberdade,11
2014,1,ZZ,30511,SÃO JOSÉ,Presidente,50,PSOL,Partido Socialismo e Liberdade,6
2014,1,ZZ,29955,LISBOA,Presidente,50,PSOL,Partido Socialismo e Liberdade,130
2014,1,ZZ,29980,LOS ANGELES,Presidente,50,PSOL,Partido Socialismo e Liberdade,45
2014,1,ZZ,29408,BOGOTÁ,Presidente,50,PSOL,Partido Socialismo e Liberdade,6
2014,1,ZZ,39063,VANCOUVER,Presidente,50,PSOL,Partido Socialismo e Liberdade,35
2014,1,ZZ,30627,TÓQUIO,Presidente,50,PSOL,Partido Socialismo e Liberdade,76
2014,1,ZZ,30120,MILÃO,Presidente,50,PSOL,Partido Socialismo e Liberdade,94
2014,1,ZZ,30341,PORTO,Presidente,50,PSOL,Partido Socialismo e Liberdade,78
2014,1,ZZ,30287,PARIS,Presidente,50,PSOL,Partido Socialismo e Liberdade,192
2014,1,ZZ,30724,UEDA-JAPA,Presidente,50,PSOL,Partido Socialismo e Liberdade,10
2014,1,ZZ,30457,AMSTERDÃ,Presidente,50,PSOL,Partido Socialismo e Liberdade,79
2014,1,ZZ,39160,LIUBLIANA,Presidente,50,PSOL,Partido Socialismo e Liberdade,3
2014,1,ZZ,30503,SÃO FRANCISCO,Presidente,50,PSOL,Partido Socialismo e Liberdade,60
2014,1,ZZ,39306,ISTAMBUL,Presidente,50,PSOL,Partido Socialismo e Liberdade,4
2014,1,ZZ,30490,SÃO DOMINGOS,Presidente,50,PSOL,Partido Socialismo e Liberdade,2
2014,1,ZZ,29343,BANGKOK,Presidente,50,PSOL,Partido Socialismo e Liberdade,1
2014,1,ZZ,29785,HELSINQUE,Presidente,50,PSOL,Partido Socialismo e Liberdade,15
2014,1,ZZ,29564,CIUDAD GUAYANA,Presidente,50,PSOL,Partido Socialismo e Liberdade,1
2014,1,ZZ,30198,NAGÓIA,Presidente,50,PSOL,Partido Socialismo e Liberdade,112
2014,1,ZZ,30643,TOYOHASHI-JAPA,Presidente,50,PSOL,Partido Socialismo e Liberdade,29
2014,1,ZZ,30708,TUNIS,Presidente,50,PSOL,Partido Socialismo e Liberdade,2
2014,1,ZZ,30236,OIZUMI-JAPA,Presidente,50,PSOL,Partido Socialismo e Liberdade,92
2014,1,ZZ,29602,CÓRDOBA,Presidente,50,PSOL,Partido Socialismo e Liberdade,7
2014,1,ZZ,39080,ATLANTA,Presidente,50,PSOL,Partido Socialismo e Liberdade,28
2014,1,ZZ,29556,CIUDAD DEL ESTE,Presidente,50,PSOL,Partido Socialismo e Liberdade,4
2014,1,ZZ,30481,SANTIAGO,Presidente,50,PSOL,Partido Socialismo e Liberdade,32
2014,1,ZZ,30163,MOSCOU,Presidente,50,PSOL,Partido Socialismo e Liberdade,2
2014,1,ZZ,29530,CIDADE DO CABO,Presidente,50,PSOL,Partido Socialismo e Liberdade,1
2014,1,ZZ,29653,DOHA,Presidente,50,PSOL,Partido Socialismo e Liberdade,2
2014,1,ZZ,30864,ZURIQUE,Presidente,50,PSOL,Partido Socialismo e Liberdade,142
2014,1,ZZ,30074,MANÁGUA,Presidente,50,PSOL,Partido Socialismo e Liberdade,3
2014,1,ZZ,29785,HELSINQUE,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,1
2014,1,ZZ,30341,PORTO,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,18
2014,1,ZZ,30481,SANTIAGO,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,3
2014,1,ZZ,30139,MITSUKAIDO-JAPA,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,16
2014,1,ZZ,29980,LOS ANGELES,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,9
2014,1,ZZ,29548,SINGAPURA,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,1
2014,1,ZZ,29360,BEIRUTE,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,11
2014,1,ZZ,30570,TAIPÉ,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,1
2014,1,ZZ,29335,ATENAS,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,10
2014,1,ZZ,30457,AMSTERDÃ,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,8
2014,1,ZZ,30538,SEUL,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,1
2014,1,ZZ,29688,ESTOCOLMO,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,6
2014,1,ZZ,30180,MUNIQUE,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,18
2014,1,ZZ,30112,MIAMI,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,15
2014,1,ZZ,29602,CÓRDOBA,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,4
2014,1,ZZ,29408,BOGOTÁ,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,3
2014,1,ZZ,30279,PARAMARIBO,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,1
2014,1,ZZ,30848,XANGAI,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,2
2014,1,ZZ,30600,TEGUCIGALPA,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,1
2014,1,ZZ,30767,VIENA,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,4
2014,1,ZZ,30554,SUZUKA-JAPA,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,10
2014,1,ZZ,30902,HARTFORD,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,2
2014,1,ZZ,29416,BOSTON,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,17
2014,1,ZZ,30066,MADRI,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,20
2014,1,ZZ,29386,BERLIM,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,7
2014,1,ZZ,30198,NAGÓIA,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,47
2014,1,ZZ,29327,ASSUNÇÃO,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,1
2014,1,ZZ,29556,CIUDAD DEL ESTE,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,3
2014,1,ZZ,29700,GENEBRA,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,13
2014,1,ZZ,29254,ABIDJÃ,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,1
2014,1,ZZ,39080,ATLANTA,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,13
2014,1,ZZ,30104,MEXICO,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,3
2014,1,ZZ,29289,AMÃ,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,2
2014,1,ZZ,30724,UEDA-JAPA,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,9
2014,1,ZZ,29971,LONDRES,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,24
2014,1,ZZ,30309,PEDRO JUAN CABALLERO,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,1
2014,1,ZZ,30287,PARIS,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,14
2014,1,ZZ,29912,LAGOS,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,1
2014,1,ZZ,30961,FARO,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,2
2014,1,ZZ,29726,GUATEMALA-GUAT,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,1
2014,1,ZZ,30589,TAKAOKA-JAPA,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,6
2014,1,ZZ,30090,MAPUTO,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,1
2014,1,ZZ,30120,MILÃO,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,35
2014,1,ZZ,29432,BRUXELAS,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,5
2014,1,ZZ,30503,SÃO FRANCISCO,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,1
2014,1,ZZ,30627,TÓQUIO,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,42
2014,1,ZZ,30163,MOSCOU,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,2
2014,1,ZZ,29530,CIDADE DO CABO,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,1
2014,1,ZZ,30414,RAMALLAH,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,5
2014,1,ZZ,29513,CHICAGO,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,1
2014,1,ZZ,29955,LISBOA,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,12
2014,1,ZZ,29947,LIMA,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,1
2014,1,ZZ,30562,SYDNEY,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,5
2014,1,ZZ,29807,HOUSTON,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,4
2014,1,ZZ,29904,LA PAZ,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,1
2014,1,ZZ,30783,WASHINGTON,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,8
2014,1,ZZ,30449,ROMA,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,14
2014,1,ZZ,29467,BUENOS AIRES,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,18
2014,1,ZZ,30244,OSLO,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,1
2014,1,ZZ,30643,TOYOHASHI-JAPA,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,15
2014,1,ZZ,30473,SANTA CRUZ DE LA SIERRA,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,1
2014,1,ZZ,29351,BARCELONA,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,4
2014,1,ZZ,30228,NOVA YORK,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,25
2014,1,ZZ,30864,ZURIQUE,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,11
