Election Year,Election Round,Place (ZZ = Exterior),Municipality Code,Municipality Name,Office,Party Number,Party Initials,Party Name,Number of Votes
2018,1,ZZ,30457,ROTTERDÃ,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,11
2018,1,ZZ,29807,HOUSTON,Presidente,27,DC,Democracia Cristã,2
2018,1,ZZ,30864,ZURIQUE,Presidente,27,DC,Democracia Cristã,2
2018,1,ZZ,30325,PORT OF SPAIN,Presidente,50,PSOL,Partido Socialismo e Liberdade,2
2018,1,ZZ,29998,LUANDA,Presidente,50,PSOL,Partido Socialismo e Liberdade,2
2018,1,ZZ,29696,FRANKFURT,Presidente,27,DC,Democracia Cristã,3
2018,1,ZZ,30414,RAMALLAH-PALE,Presidente,27,DC,Democracia Cristã,3
2018,1,ZZ,30503,SÃO FRANCISCO,Presidente,27,DC,Democracia Cristã,3
2018,2,ZZ,30317,PEQUIM,Presidente,17,PSL,Partido Social Liberal,27
2018,2,ZZ,29688,ESTOCOLMO,Presidente,17,PSL,Partido Social Liberal,421
2018,2,ZZ,29947,LIMA,Presidente,17,PSL,Partido Social Liberal,429
2018,2,ZZ,29505,CARACAS,Presidente,17,PSL,Partido Social Liberal,360
2018,1,ZZ,30457,ROTTERDÃ,Presidente,27,DC,Democracia Cristã,1
2018,1,ZZ,29742,HAMAMATSU,Presidente,27,DC,Democracia Cristã,10
2018,1,ZZ,29556,CIUDAD DEL ESTE,Presidente,27,DC,Democracia Cristã,2
2018,1,ZZ,29513,CHICAGO,Presidente,27,DC,Democracia Cristã,1
2018,1,ZZ,30341,PORTO,Presidente,27,DC,Democracia Cristã,5
2018,1,ZZ,30767,VIENA,Presidente,27,DC,Democracia Cristã,1
2018,2,ZZ,29459,BUDAPESTE,Presidente,17,PSL,Partido Social Liberal,56
2018,1,ZZ,29467,BUENOS AIRES,Presidente,27,DC,Democracia Cristã,11
2018,2,ZZ,30651,CANTÃO,Presidente,17,PSL,Partido Social Liberal,82
2018,2,ZZ,30414,RAMALLAH-PALE,Presidente,17,PSL,Partido Social Liberal,51
2018,2,ZZ,30252,OTTAWA,Presidente,17,PSL,Partido Social Liberal,348
2018,2,ZZ,29440,BUCARESTE,Presidente,17,PSL,Partido Social Liberal,14
2018,1,ZZ,29696,FRANKFURT,Presidente,19,PODE,Podemos,55
2018,1,ZZ,39080,ATLANTA,Presidente,19,PODE,Podemos,30
2018,1,ZZ,29882,KUAITE,Presidente,19,PODE,Podemos,6
2018,1,ZZ,29700,GENEBRA,Presidente,19,PODE,Podemos,23
2018,1,ZZ,29505,CARACAS,Presidente,19,PODE,Podemos,2
2018,2,ZZ,30350,PRAGA,Presidente,17,PSL,Partido Social Liberal,67
2018,2,ZZ,30821,WINDHOEK,Presidente,17,PSL,Partido Social Liberal,11
2018,2,ZZ,30961,FARO,Presidente,17,PSL,Partido Social Liberal,564
2018,1,ZZ,29599,COPENHAGUE-DINA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,18
2018,1,ZZ,29688,ESTOCOLMO,Presidente,45,PSDB,Partido da Social Democracia Brasileira,48
2018,1,ZZ,29343,BANGKOK,Presidente,45,PSDB,Partido da Social Democracia Brasileira,3
2018,1,ZZ,30902,HARTFORD,Presidente,45,PSDB,Partido da Social Democracia Brasileira,24
2018,1,ZZ,39080,ATLANTA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,80
2018,1,ZZ,30112,MIAMI,Presidente,45,PSDB,Partido da Social Democracia Brasileira,283
2018,1,ZZ,30848,XANGAI,Presidente,45,PSDB,Partido da Social Democracia Brasileira,13
2018,1,ZZ,29980,LOS ANGELES,Presidente,45,PSDB,Partido da Social Democracia Brasileira,95
2018,1,ZZ,29610,DACAR,Presidente,19,PODE,Podemos,2
2018,2,ZZ,29467,BUENOS AIRES,Presidente,17,PSL,Partido Social Liberal,1365
2018,2,ZZ,29297,ANCARA,Presidente,17,PSL,Partido Social Liberal,8
2018,1,ZZ,29262,ABU DHABI,Presidente,19,PODE,Podemos,2
2018,2,ZZ,30570,TAIPÉ,Presidente,17,PSL,Partido Social Liberal,178
2018,1,ZZ,29262,ABU DHABI,Presidente,45,PSDB,Partido da Social Democracia Brasileira,10
2018,1,ZZ,30414,RAMALLAH-PALE,Presidente,19,PODE,Podemos,17
2018,1,ZZ,30619,TEL AVIV,Presidente,19,PODE,Podemos,2
2018,1,ZZ,39209,BRATISLAVA,Presidente,19,PODE,Podemos,2
2018,1,ZZ,30481,SANTIAGO,Presidente,19,PODE,Podemos,12
2018,1,ZZ,30449,ROMA,Presidente,19,PODE,Podemos,62
2018,1,ZZ,29696,FRANKFURT,Presidente,18,REDE,Rede Sustentabilidade,151
2018,1,ZZ,30317,PEQUIM,Presidente,18,REDE,Rede Sustentabilidade,3
2018,1,ZZ,29343,BANGKOK,Presidente,18,REDE,Rede Sustentabilidade,3
2018,1,ZZ,39080,ATLANTA,Presidente,18,REDE,Rede Sustentabilidade,36
2018,1,ZZ,29416,BOSTON,Presidente,19,PODE,Podemos,84
2018,1,ZZ,30520,SÃO SALVADOR,Presidente,19,PODE,Podemos,1
2018,1,ZZ,30228,NOVA YORK,Presidente,18,REDE,Rede Sustentabilidade,205
2018,1,ZZ,29319,ARTIGAS,Presidente,18,REDE,Rede Sustentabilidade,14
2018,1,ZZ,30864,ZURIQUE,Presidente,18,REDE,Rede Sustentabilidade,199
2018,1,ZZ,29955,LISBOA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,164
2018,1,ZZ,29645,DÍLI,Presidente,45,PSDB,Partido da Social Democracia Brasileira,1
2018,1,ZZ,30821,WINDHOEK,Presidente,19,PODE,Podemos,1
2018,1,ZZ,29742,HAMAMATSU,Presidente,19,PODE,Podemos,134
2018,1,ZZ,30341,PORTO,Presidente,19,PODE,Podemos,48
2018,1,ZZ,29807,HOUSTON,Presidente,51,PATRI,Patriota,9
2018,1,ZZ,29696,FRANKFURT,Presidente,51,PATRI,Patriota,31
2018,1,ZZ,29947,LIMA,Presidente,51,PATRI,Patriota,2
2018,1,ZZ,30864,ZURIQUE,Presidente,51,PATRI,Patriota,71
2018,1,ZZ,29505,CARACAS,Presidente,51,PATRI,Patriota,2
2018,1,ZZ,30198,NAGÓIA,Presidente,51,PATRI,Patriota,112
2018,1,ZZ,29793,HONG KONG-HONG,Presidente,45,PSDB,Partido da Social Democracia Brasileira,12
2018,1,ZZ,29378,BELGRADO,Presidente,45,PSDB,Partido da Social Democracia Brasileira,1
2018,1,ZZ,30082,MANILA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,1
2018,1,ZZ,29971,LONDRES,Presidente,19,PODE,Podemos,67
2018,1,ZZ,29602,CÓRDOBA,Presidente,19,PODE,Podemos,3
2018,1,ZZ,30600,TEGUCIGALPA,Presidente,18,REDE,Rede Sustentabilidade,3
2018,1,ZZ,29440,BUCARESTE,Presidente,45,PSDB,Partido da Social Democracia Brasileira,2
2018,1,ZZ,30104,MÉXICO-MEXI,Presidente,19,PODE,Podemos,8
2018,1,ZZ,29289,AMÃ,Presidente,51,PATRI,Patriota,7
2018,1,ZZ,29513,CHICAGO,Presidente,45,PSDB,Partido da Social Democracia Brasileira,86
2018,1,ZZ,30805,WELLINGTON,Presidente,45,PSDB,Partido da Social Democracia Brasileira,12
2018,1,ZZ,30570,TAIPÉ,Presidente,19,PODE,Podemos,5
2018,1,ZZ,30821,WINDHOEK,Presidente,45,PSDB,Partido da Social Democracia Brasileira,2
2018,1,ZZ,29661,DUBLIN,Presidente,45,PSDB,Partido da Social Democracia Brasileira,22
2018,1,ZZ,29955,LISBOA,Presidente,18,REDE,Rede Sustentabilidade,208
2018,1,ZZ,30260,PANAMÁ-PAN,Presidente,18,REDE,Rede Sustentabilidade,8
2018,1,ZZ,30341,PORTO,Presidente,45,PSDB,Partido da Social Democracia Brasileira,122
2018,1,ZZ,29890,KUALA LUMPUR,Presidente,18,REDE,Rede Sustentabilidade,4
2018,1,ZZ,30481,SANTIAGO,Presidente,18,REDE,Rede Sustentabilidade,41
2018,1,ZZ,30180,MUNIQUE,Presidente,18,REDE,Rede Sustentabilidade,161
2018,1,ZZ,30503,SÃO FRANCISCO,Presidente,18,REDE,Rede Sustentabilidade,108
2018,1,ZZ,29793,HONG KONG-HONG,Presidente,18,REDE,Rede Sustentabilidade,9
2018,1,ZZ,30309,PEDRO JUAN CABALLERO,Presidente,18,REDE,Rede Sustentabilidade,8
2018,1,ZZ,29335,ATENAS,Presidente,18,REDE,Rede Sustentabilidade,14
2018,1,ZZ,30473,STA C LA SIERRA-BOLI,Presidente,18,REDE,Rede Sustentabilidade,11
2018,1,ZZ,29793,HONG KONG-HONG,Presidente,51,PATRI,Patriota,3
2018,1,ZZ,30090,MAPUTO,Presidente,51,PATRI,Patriota,1
2018,1,ZZ,30244,OSLO,Presidente,51,PATRI,Patriota,1
2018,1,ZZ,30155,MONTREAL,Presidente,45,PSDB,Partido da Social Democracia Brasileira,102
2018,1,ZZ,30104,MÉXICO-MEXI,Presidente,45,PSDB,Partido da Social Democracia Brasileira,37
2018,1,ZZ,30325,PORT OF SPAIN,Presidente,45,PSDB,Partido da Social Democracia Brasileira,1
2018,1,ZZ,30805,WELLINGTON,Presidente,18,REDE,Rede Sustentabilidade,20
2018,1,ZZ,39306,ISTAMBUL,Presidente,18,REDE,Rede Sustentabilidade,4
2018,1,ZZ,29173,KATMANDU,Presidente,18,REDE,Rede Sustentabilidade,1
2018,1,ZZ,30210,NOVA DELHI,Presidente,18,REDE,Rede Sustentabilidade,2
2018,1,ZZ,30961,FARO,Presidente,51,PATRI,Patriota,14
2018,1,ZZ,29335,ATENAS,Presidente,51,PATRI,Patriota,2
2018,1,ZZ,29785,HELSINQUE,Presidente,18,REDE,Rede Sustentabilidade,23
2018,1,ZZ,30155,MONTREAL,Presidente,18,REDE,Rede Sustentabilidade,120
2018,1,ZZ,98000,GUATEMALA,Presidente,51,PATRI,Patriota,1
2018,1,ZZ,99317,TALIN,Presidente,18,REDE,Rede Sustentabilidade,1
2018,1,ZZ,30783,WASHINGTON,Presidente,18,REDE,Rede Sustentabilidade,145
2018,2,ZZ,29807,HOUSTON,Presidente,13,PT,Partido dos Trabalhadores,615
2018,2,ZZ,38962,DAR ES SALAAM,Presidente,13,PT,Partido dos Trabalhadores,7
2018,2,ZZ,30864,ZURIQUE,Presidente,13,PT,Partido dos Trabalhadores,1835
2018,2,ZZ,29505,CARACAS,Presidente,13,PT,Partido dos Trabalhadores,67
2018,2,ZZ,30228,NOVA YORK,Presidente,13,PT,Partido dos Trabalhadores,2105
2018,2,ZZ,29599,COPENHAGUE-DINA,Presidente,13,PT,Partido dos Trabalhadores,420
2018,2,ZZ,30112,MIAMI,Presidente,13,PT,Partido dos Trabalhadores,1028
2018,2,ZZ,30848,XANGAI,Presidente,13,PT,Partido dos Trabalhadores,48
2018,2,ZZ,30627,TÓQUIO,Presidente,13,PT,Partido dos Trabalhadores,1417
2018,1,ZZ,30279,PARAMARIBO,Presidente,12,PDT,Partido Democrático Trabalhista,45
2018,1,ZZ,29319,ARTIGAS,Presidente,12,PDT,Partido Democrático Trabalhista,23
2018,1,ZZ,39102,MASCATE,Presidente,12,PDT,Partido Democrático Trabalhista,1
2018,2,ZZ,29289,AMÃ,Presidente,13,PT,Partido dos Trabalhadores,231
2018,2,ZZ,29912,LAGOS,Presidente,13,PT,Partido dos Trabalhadores,14
2018,1,ZZ,29327,ASSUNÇÃO,Presidente,12,PDT,Partido Democrático Trabalhista,97
2018,1,ZZ,29564,CIUDAD GUAYANA,Presidente,12,PDT,Partido Democrático Trabalhista,2
2018,1,ZZ,29572,COCHABAMBA,Presidente,12,PDT,Partido Democrático Trabalhista,15
2018,1,ZZ,29262,ABU DHABI,Presidente,12,PDT,Partido Democrático Trabalhista,84
2018,2,ZZ,30333,PORTO PRÍNCIPE,Presidente,13,PT,Partido dos Trabalhadores,9
2018,2,ZZ,30651,CANTÃO,Presidente,13,PT,Partido dos Trabalhadores,5
2018,1,ZZ,30406,RABAT,Presidente,12,PDT,Partido Democrático Trabalhista,9
2018,2,ZZ,30180,MUNIQUE,Presidente,13,PT,Partido dos Trabalhadores,1428
2018,2,ZZ,29750,HANÓI,Presidente,13,PT,Partido dos Trabalhadores,10
2018,2,ZZ,29670,ENCARNACIÓN,Presidente,13,PT,Partido dos Trabalhadores,18
2018,2,ZZ,30619,TEL AVIV,Presidente,13,PT,Partido dos Trabalhadores,115
2018,2,ZZ,30252,OTTAWA,Presidente,13,PT,Partido dos Trabalhadores,242
2018,2,ZZ,30503,SÃO FRANCISCO,Presidente,13,PT,Partido dos Trabalhadores,1068
2018,2,ZZ,29890,KUALA LUMPUR,Presidente,13,PT,Partido dos Trabalhadores,20
2018,2,ZZ,30511,SÃO JOSÉ,Presidente,13,PT,Partido dos Trabalhadores,70
2018,2,ZZ,29335,ATENAS,Presidente,13,PT,Partido dos Trabalhadores,99
2018,2,ZZ,30490,SÃO DOMINGOS,Presidente,13,PT,Partido dos Trabalhadores,49
2018,1,ZZ,30066,MADRI,Presidente,12,PDT,Partido Democrático Trabalhista,668
2018,1,ZZ,99287,LUSACA,Presidente,12,PDT,Partido Democrático Trabalhista,4
2018,2,ZZ,29416,BOSTON,Presidente,13,PT,Partido dos Trabalhadores,1827
2018,2,ZZ,30473,STA C LA SIERRA-BOLI,Presidente,13,PT,Partido dos Trabalhadores,130
2018,2,ZZ,29467,BUENOS AIRES,Presidente,13,PT,Partido dos Trabalhadores,1566
2018,2,ZZ,39020,ZAGREB,Presidente,13,PT,Partido dos Trabalhadores,5
2018,1,ZZ,30309,PEDRO JUAN CABALLERO,Presidente,12,PDT,Partido Democrático Trabalhista,6
2018,1,ZZ,29840,JACARTA,Presidente,12,PDT,Partido Democrático Trabalhista,4
2018,1,ZZ,30260,PANAMÁ-PAN,Presidente,12,PDT,Partido Democrático Trabalhista,71
2018,2,ZZ,30341,PORTO,Presidente,13,PT,Partido dos Trabalhadores,1674
2018,2,ZZ,29297,ANCARA,Presidente,13,PT,Partido dos Trabalhadores,7
2018,2,ZZ,30422,RIADE,Presidente,13,PT,Partido dos Trabalhadores,14
2018,2,ZZ,30074,MANÁGUA,Presidente,13,PT,Partido dos Trabalhadores,23
2018,1,ZZ,30457,ROTTERDÃ,Presidente,12,PDT,Partido Democrático Trabalhista,595
2018,1,ZZ,30392,QUITO,Presidente,12,PDT,Partido Democrático Trabalhista,46
2018,1,ZZ,29416,BOSTON,Presidente,12,PDT,Partido Democrático Trabalhista,893
2018,1,ZZ,30350,PRAGA,Presidente,12,PDT,Partido Democrático Trabalhista,39
2018,1,ZZ,30430,RIO BRANCO,Presidente,13,PT,Partido dos Trabalhadores,3
2018,1,ZZ,30341,PORTO,Presidente,12,PDT,Partido Democrático Trabalhista,777
2018,1,ZZ,29602,CÓRDOBA,Presidente,12,PDT,Partido Democrático Trabalhista,52
2018,1,ZZ,30570,TAIPÉ,Presidente,12,PDT,Partido Democrático Trabalhista,24
2018,1,ZZ,98000,GUATEMALA,Presidente,12,PDT,Partido Democrático Trabalhista,13
2018,1,ZZ,39322,NICOSIA,Presidente,13,PT,Partido dos Trabalhadores,3
2018,1,ZZ,29564,CIUDAD GUAYANA,Presidente,13,PT,Partido dos Trabalhadores,6
2018,1,ZZ,30538,SEUL,Presidente,17,PSL,Partido Social Liberal,28
2018,1,ZZ,29696,FRANKFURT,Presidente,17,PSL,Partido Social Liberal,1069
2018,1,ZZ,30317,PEQUIM,Presidente,17,PSL,Partido Social Liberal,15
2018,1,ZZ,29599,COPENHAGUE-DINA,Presidente,17,PSL,Partido Social Liberal,144
2018,1,ZZ,29688,ESTOCOLMO,Presidente,17,PSL,Partido Social Liberal,335
2018,1,ZZ,39102,MASCATE,Presidente,17,PSL,Partido Social Liberal,29
2018,1,ZZ,29700,GENEBRA,Presidente,17,PSL,Partido Social Liberal,1575
2018,1,ZZ,29874,KINSHASA,Presidente,17,PSL,Partido Social Liberal,12
2018,1,ZZ,29971,LONDRES,Presidente,13,PT,Partido dos Trabalhadores,1025
2018,1,ZZ,30740,VARSÓVIA,Presidente,15,MDB,Movimento Democrático Brasileiro,1
2018,1,ZZ,29360,BEIRUTE,Presidente,13,PT,Partido dos Trabalhadores,802
2018,1,ZZ,29785,HELSINQUE,Presidente,13,PT,Partido dos Trabalhadores,45
2018,1,ZZ,30074,MANÁGUA,Presidente,13,PT,Partido dos Trabalhadores,9
2018,1,ZZ,30422,RIADE,Presidente,13,PT,Partido dos Trabalhadores,9
2018,1,ZZ,30562,SYDNEY,Presidente,13,PT,Partido dos Trabalhadores,153
2018,1,ZZ,30309,PEDRO JUAN CABALLERO,Presidente,13,PT,Partido dos Trabalhadores,34
2018,1,ZZ,30368,PRAIA,Presidente,13,PT,Partido dos Trabalhadores,18
2018,1,ZZ,30155,MONTREAL,Presidente,15,MDB,Movimento Democrático Brasileiro,18
2018,1,ZZ,29793,HONG KONG-HONG,Presidente,13,PT,Partido dos Trabalhadores,13
2018,1,ZZ,99317,TALIN,Presidente,13,PT,Partido dos Trabalhadores,9
2018,1,ZZ,30104,MÉXICO-MEXI,Presidente,13,PT,Partido dos Trabalhadores,134
2018,1,ZZ,30570,TAIPÉ,Presidente,15,MDB,Movimento Democrático Brasileiro,4
2018,1,ZZ,29548,SINGAPURA-SING,Presidente,17,PSL,Partido Social Liberal,120
2018,1,ZZ,29459,BUDAPESTE,Presidente,17,PSL,Partido Social Liberal,54
2018,1,ZZ,30619,TEL AVIV,Presidente,17,PSL,Partido Social Liberal,352
2018,1,ZZ,30082,MANILA,Presidente,17,PSL,Partido Social Liberal,31
2018,1,ZZ,29840,JACARTA,Presidente,17,PSL,Partido Social Liberal,21
2018,1,ZZ,30163,MOSCOU,Presidente,17,PSL,Partido Social Liberal,18
2018,1,ZZ,29335,ATENAS,Presidente,17,PSL,Partido Social Liberal,239
2018,1,ZZ,29696,FRANKFURT,Presidente,50,PSOL,Partido Socialismo e Liberdade,32
2018,1,ZZ,30627,TÓQUIO,Presidente,50,PSOL,Partido Socialismo e Liberdade,47
2018,1,ZZ,30198,NAGÓIA,Presidente,50,PSOL,Partido Socialismo e Liberdade,34
2018,1,ZZ,39020,ZAGREB,Presidente,17,PSL,Partido Social Liberal,8
2018,1,ZZ,30201,NAIRÓBI,Presidente,17,PSL,Partido Social Liberal,10
2018,1,ZZ,30228,NOVA YORK,Presidente,54,PPL,Partido Pátria Livre,1
2018,1,ZZ,30562,SYDNEY,Presidente,50,PSOL,Partido Socialismo e Liberdade,18
2018,1,ZZ,30260,PANAMÁ-PAN,Presidente,50,PSOL,Partido Socialismo e Liberdade,4
2018,1,ZZ,30414,RAMALLAH-PALE,Presidente,54,PPL,Partido Pátria Livre,1
2018,1,ZZ,30066,MADRI,Presidente,54,PPL,Partido Pátria Livre,3
2018,1,ZZ,99287,LUSACA,Presidente,54,PPL,Partido Pátria Livre,1
2018,1,ZZ,29661,DUBLIN,Presidente,50,PSOL,Partido Socialismo e Liberdade,22
2018,1,ZZ,30392,QUITO,Presidente,50,PSOL,Partido Socialismo e Liberdade,2
2018,1,ZZ,30198,NAGÓIA,Presidente,54,PPL,Partido Pátria Livre,13
2018,1,ZZ,29661,DUBLIN,Presidente,54,PPL,Partido Pátria Livre,2
2018,1,ZZ,30457,ROTTERDÃ,Presidente,54,PPL,Partido Pátria Livre,1
2018,1,ZZ,29971,LONDRES,Presidente,54,PPL,Partido Pátria Livre,6
2018,1,ZZ,29327,ASSUNÇÃO,Presidente,54,PPL,Partido Pátria Livre,2
2018,1,ZZ,30147,MONTEVIDÉU,Presidente,54,PPL,Partido Pátria Livre,3
2018,1,ZZ,30465,SALTO DEL GUAIRÁ,Presidente,50,PSOL,Partido Socialismo e Liberdade,1
2018,1,ZZ,30287,PARIS,Presidente,54,PPL,Partido Pátria Livre,3
2018,1,ZZ,29653,DOHA,Presidente,50,PSOL,Partido Socialismo e Liberdade,1
2018,1,ZZ,30635,TORONTO,Presidente,54,PPL,Partido Pátria Livre,7
2018,1,ZZ,29335,ATENAS,Presidente,54,PPL,Partido Pátria Livre,2
2018,1,ZZ,29467,BUENOS AIRES,Presidente,54,PPL,Partido Pátria Livre,3
2018,1,ZZ,29475,CAIENA,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,6
2018,1,ZZ,30228,NOVA YORK,Presidente,19,PODE,Podemos,75
2018,1,ZZ,30279,PARAMARIBO,Presidente,19,PODE,Podemos,12
2018,1,ZZ,29319,ARTIGAS,Presidente,19,PODE,Podemos,5
2018,1,ZZ,30864,ZURIQUE,Presidente,19,PODE,Podemos,62
2018,1,ZZ,29289,AMÃ,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,6
2018,2,ZZ,29807,HOUSTON,Presidente,17,PSL,Partido Social Liberal,2663
2018,2,ZZ,29696,FRANKFURT,Presidente,17,PSL,Partido Social Liberal,1276
2018,2,ZZ,29254,ABIDJÃ,Presidente,17,PSL,Partido Social Liberal,10
2018,2,ZZ,30198,NAGÓIA,Presidente,17,PSL,Partido Social Liberal,10538
2018,1,ZZ,30147,MONTEVIDÉU,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,5
2018,1,ZZ,29289,AMÃ,Presidente,19,PODE,Podemos,6
2018,1,ZZ,30147,MONTEVIDÉU,Presidente,19,PODE,Podemos,13
2018,1,ZZ,29955,LISBOA,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,8
2018,1,ZZ,29599,COPENHAGUE-DINA,Presidente,12,PDT,Partido Democrático Trabalhista,224
2018,1,ZZ,39080,ATLANTA,Presidente,12,PDT,Partido Democrático Trabalhista,261
2018,1,ZZ,29980,LOS ANGELES,Presidente,12,PDT,Partido Democrático Trabalhista,463
2018,1,ZZ,30864,ZURIQUE,Presidente,12,PDT,Partido Democrático Trabalhista,814
2018,1,ZZ,29700,GENEBRA,Presidente,12,PDT,Partido Democrático Trabalhista,541
2018,1,ZZ,29432,BRUXELAS,Presidente,12,PDT,Partido Democrático Trabalhista,367
2018,1,ZZ,30627,TÓQUIO,Presidente,12,PDT,Partido Democrático Trabalhista,923
2018,2,ZZ,29530,CIDADE DO CABO,Presidente,17,PSL,Partido Social Liberal,64
2018,1,ZZ,30309,PEDRO JUAN CABALLERO,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,3
2018,1,ZZ,30562,SYDNEY,Presidente,19,PODE,Podemos,21
2018,1,ZZ,30473,STA C LA SIERRA-BOLI,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,2
2018,1,ZZ,30066,MADRI,Presidente,19,PODE,Podemos,59
2018,1,ZZ,39322,NICOSIA,Presidente,12,PDT,Partido Democrático Trabalhista,6
2018,1,ZZ,29530,CIDADE DO CABO,Presidente,12,PDT,Partido Democrático Trabalhista,35
2018,1,ZZ,29335,ATENAS,Presidente,19,PODE,Podemos,10
2018,1,ZZ,30600,TEGUCIGALPA,Presidente,12,PDT,Partido Democrático Trabalhista,13
2018,2,ZZ,29645,DÍLI,Presidente,17,PSL,Partido Social Liberal,27
2018,1,ZZ,30341,PORTO,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,14
2018,2,ZZ,30511,SÃO JOSÉ,Presidente,17,PSL,Partido Social Liberal,188
2018,1,ZZ,29408,BOGOTÁ,Presidente,50,PSOL,Partido Socialismo e Liberdade,2
2018,1,ZZ,30155,MONTREAL,Presidente,19,PODE,Podemos,29
2018,1,ZZ,29670,ENCARNACIÓN,Presidente,12,PDT,Partido Democrático Trabalhista,4
2018,1,ZZ,30619,TEL AVIV,Presidente,12,PDT,Partido Democrático Trabalhista,66
2018,2,ZZ,39209,BRATISLAVA,Presidente,17,PSL,Partido Social Liberal,26
2018,2,ZZ,29351,BARCELONA,Presidente,17,PSL,Partido Social Liberal,806
2018,2,ZZ,30481,SANTIAGO,Presidente,17,PSL,Partido Social Liberal,923
2018,2,ZZ,29670,ENCARNACIÓN,Presidente,17,PSL,Partido Social Liberal,93
2018,1,ZZ,29386,BERLIM,Presidente,12,PDT,Partido Democrático Trabalhista,966
2018,2,ZZ,30457,ROTTERDÃ,Presidente,17,PSL,Partido Social Liberal,900
2018,2,ZZ,29661,DUBLIN,Presidente,17,PSL,Partido Social Liberal,437
2018,2,ZZ,30490,SÃO DOMINGOS,Presidente,17,PSL,Partido Social Liberal,167
2018,1,ZZ,29742,HAMAMATSU,Presidente,12,PDT,Partido Democrático Trabalhista,243
2018,1,ZZ,29661,DUBLIN,Presidente,12,PDT,Partido Democrático Trabalhista,369
2018,2,ZZ,29556,CIUDAD DEL ESTE,Presidente,17,PSL,Partido Social Liberal,2196
2018,2,ZZ,30635,TORONTO,Presidente,17,PSL,Partido Social Liberal,3845
2018,2,ZZ,29173,KATMANDU,Presidente,17,PSL,Partido Social Liberal,12
2018,2,ZZ,30074,MANÁGUA,Presidente,17,PSL,Partido Social Liberal,36
2018,2,ZZ,29785,HELSINQUE,Presidente,17,PSL,Partido Social Liberal,154
2018,1,ZZ,30562,SYDNEY,Presidente,27,DC,Democracia Cristã,2
2018,1,ZZ,29289,AMÃ,Presidente,50,PSOL,Partido Socialismo e Liberdade,4
2018,1,ZZ,30422,RIADE,Presidente,12,PDT,Partido Democrático Trabalhista,7
2018,1,ZZ,29912,LAGOS,Presidente,27,DC,Democracia Cristã,4
2018,1,ZZ,29351,BARCELONA,Presidente,27,DC,Democracia Cristã,2
2018,1,ZZ,29386,BERLIM,Presidente,27,DC,Democracia Cristã,2
2018,1,ZZ,30481,SANTIAGO,Presidente,27,DC,Democracia Cristã,2
2018,1,ZZ,30414,RAMALLAH-PALE,Presidente,50,PSOL,Partido Socialismo e Liberdade,2
2018,1,ZZ,29998,LUANDA,Presidente,12,PDT,Partido Democrático Trabalhista,18
2018,1,ZZ,30635,TORONTO,Presidente,27,DC,Democracia Cristã,3
2018,1,ZZ,29335,ATENAS,Presidente,27,DC,Democracia Cristã,1
2018,1,ZZ,30066,MADRI,Presidente,50,PSOL,Partido Socialismo e Liberdade,41
2018,1,ZZ,30481,SANTIAGO,Presidente,50,PSOL,Partido Socialismo e Liberdade,10
2018,1,ZZ,29378,BELGRADO,Presidente,50,PSOL,Partido Socialismo e Liberdade,1
2018,1,ZZ,30252,OTTAWA,Presidente,50,PSOL,Partido Socialismo e Liberdade,12
2018,1,ZZ,29904,LA PAZ,Presidente,17,PSL,Partido Social Liberal,119
2018,1,ZZ,30112,MIAMI,Presidente,17,PSL,Partido Social Liberal,9590
2018,1,ZZ,39063,VANCOUVER,Presidente,50,PSOL,Partido Socialismo e Liberdade,19
2018,1,ZZ,29882,KUAITE,Presidente,17,PSL,Partido Social Liberal,24
2018,1,ZZ,30864,ZURIQUE,Presidente,17,PSL,Partido Social Liberal,2396
2018,1,ZZ,29432,BRUXELAS,Presidente,17,PSL,Partido Social Liberal,930
2018,1,ZZ,99430,KINGSTON-JAMAICA,Presidente,17,PSL,Partido Social Liberal,14
2018,1,ZZ,30538,SEUL,Presidente,51,PATRI,Patriota,1
2018,1,ZZ,29432,BRUXELAS,Presidente,51,PATRI,Patriota,21
2018,1,ZZ,29564,CIUDAD GUAYANA,Presidente,17,PSL,Partido Social Liberal,29
2018,1,ZZ,29459,BUDAPESTE,Presidente,51,PATRI,Patriota,1
2018,1,ZZ,30376,PRETÓRIA,Presidente,50,PSOL,Partido Socialismo e Liberdade,4
2018,1,ZZ,29955,LISBOA,Presidente,17,PSL,Partido Social Liberal,3872
2018,1,ZZ,29360,BEIRUTE,Presidente,51,PATRI,Patriota,21
2018,1,ZZ,30481,SANTIAGO,Presidente,51,PATRI,Patriota,5
2018,1,ZZ,29386,BERLIM,Presidente,51,PATRI,Patriota,11
