Election Year,Place (ZZ = Exterior),Municipality Code,Municipality Name,Gender Code,Gender Description,Marital Status Code,Marital Status Description,Age Group Code,Age Group Description,Educational Attainment Code,Educational Attainment Description,Quantity of Voters
ANO_ELEICAO,SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,CD_GENERO,DS_GENERO,CD_ESTADO_CIVIL,DS_ESTADO_CIVIL,CD_FAIXA_ETARIA,DS_FAIXA_ETARIA,CD_GRAU_ESCOLARIDADE,DS_GRAU_ESCOLARIDADE,QT_ELEITORES_PERFIL
1998,ZZ,29220,REPUBLICA DOS CAMAROES,2,MASCULINO,-3,#NE,-3,#NE,0,NÃO INFORMADO,12
1998,ZZ,2828,TAIWAN,2,MASCULINO,-3,#NE,-3,#NE,0,NÃO INFORMADO,24
1998,ZZ,11363,ITALIA,4,FEMININO,-3,#NE,-3,#NE,0,NÃO INFORMADO,2927
1998,ZZ,11401,LIBANO,4,FEMININO,-3,#NE,-3,#NE,0,NÃO INFORMADO,212
1998,ZZ,98680,BANGLADESH,4,FEMININO,-3,#NE,-3,#NE,0,NÃO INFORMADO,2
1998,ZZ,29157,KUWAIT,2,MASCULINO,-3,#NE,-3,#NE,0,NÃO INFORMADO,15
1998,ZZ,11126,ARABIA SAUDITA,2,MASCULINO,-3,#NE,-3,#NE,0,NÃO INFORMADO,20
1998,ZZ,98566,CHECOSLOVAQUIA,4,FEMININO,-3,#NE,-3,#NE,0,NÃO INFORMADO,25
1998,ZZ,11762,UCRANIA,2,MASCULINO,-3,#NE,-3,#NE,0,NÃO INFORMADO,6
1998,ZZ,11282,FRANCA,2,MASCULINO,-3,#NE,-3,#NE,0,NÃO INFORMADO,704
1998,ZZ,11207,COREIA,2,MASCULINO,-3,#NE,-3,#NE,0,NÃO INFORMADO,21
1998,ZZ,98000,GUATEMALA,4,FEMININO,-3,#NE,-3,#NE,0,NÃO INFORMADO,102
1998,ZZ,98108,TURQUIA,2,MASCULINO,-3,#NE,-3,#NE,0,NÃO INFORMADO,14
1998,ZZ,29246,HAITI,2,MASCULINO,-3,#NE,-3,#NE,0,NÃO INFORMADO,9
1998,ZZ,11444,PARAGUAI,4,FEMININO,-3,#NE,-3,#NE,0,NÃO INFORMADO,395
1998,ZZ,11223,EQUADOR,4,FEMININO,-3,#NE,-3,#NE,0,NÃO INFORMADO,165
1998,ZZ,29033,IRLANDA,4,FEMININO,-3,#NE,-3,#NE,0,NÃO INFORMADO,51
1998,ZZ,29181,JORDANIA,4,FEMININO,-3,#NE,-3,#NE,0,NÃO INFORMADO,76
1998,ZZ,98485,DINAMARCA,2,MASCULINO,-3,#NE,-3,#NE,0,NÃO INFORMADO,58
1998,ZZ,98728,EMIRADOS ARABES,4,FEMININO,-3,#NE,-3,#NE,0,NÃO INFORMADO,40
1998,ZZ,11428,MEXICO,2,MASCULINO,-3,#NE,-3,#NE,0,NÃO INFORMADO,169
1998,ZZ,29092,ZIMBABWE,2,MASCULINO,-3,#NE,-3,#NE,0,NÃO INFORMADO,1
1998,ZZ,98140,TRINIDAD TOBAGO,2,MASCULINO,-3,#NE,-3,#NE,0,NÃO INFORMADO,5
1998,ZZ,11525,SUICA,2,MASCULINO,-3,#NE,-3,#NE,0,NÃO INFORMADO,754
1998,ZZ,2800,VIETNA,2,MASCULINO,-3,#NE,-3,#NE,0,NÃO INFORMADO,3
1998,ZZ,29017,PORTO RICO,2,MASCULINO,-3,#NE,-3,#NE,0,NÃO INFORMADO,39
1998,ZZ,11525,SUICA,4,FEMININO,-3,#NE,-3,#NE,0,NÃO INFORMADO,2282
1998,ZZ,11568,URUGUAI,4,FEMININO,-3,#NE,-3,#NE,0,NÃO INFORMADO,375
1998,ZZ,11320,GUIANA FRANCESA,4,FEMININO,-3,#NE,-3,#NE,0,NÃO INFORMADO,702
1998,ZZ,98469,EL SALVADOR,4,FEMININO,-3,#NE,-3,#NE,0,NÃO INFORMADO,90
1998,ZZ,29157,KUWAIT,4,FEMININO,-3,#NE,-3,#NE,0,NÃO INFORMADO,16
1998,ZZ,11460,PERU,4,FEMININO,-3,#NE,-3,#NE,0,NÃO INFORMADO,144
1998,ZZ,11142,ARGENTINA,4,FEMININO,-3,#NE,-3,#NE,0,NÃO INFORMADO,513
1998,ZZ,98124,TUNISIA,2,MASCULINO,-3,#NE,-3,#NE,0,NÃO INFORMADO,11
