Election Year,Place (ZZ = Exterior),Municipality Code,Municipality Name,Gender Code,Gender Description,Marital Status Code,Marital Status Description,Age Group Code,Age Group Description,Educational Attainment Code,Educational Attainment Description,Quantity of Voters
2006,ZZ,98485,DINAMARCA,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,50
2006,ZZ,11380,JAPÃO,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,80
2006,ZZ,98922,BÉLGICA,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,182
2006,ZZ,11266,ESTADOS UNIDOS,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,696
2006,ZZ,98949,ÁUSTRIA,4,FEMININO,-3,#NE,-3,#NE,2,LÊ E ESCREVE,5
2006,ZZ,98647,ROMÊNIA,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,2
2006,ZZ,11541,SURINAME,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,20
2006,ZZ,11541,SURINAME,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,8
2006,ZZ,98566,CHECOSLOVÁQUIA,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,2
2006,ZZ,98442,FILIPINAS,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,27
2006,ZZ,98248,SENEGAL,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,15
2006,ZZ,98841,INGLATERRA,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,90
2006,ZZ,29068,NAMÍBIA,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,3
2006,ZZ,29076,HONDURAS,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,10
2006,ZZ,29076,HONDURAS,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,3
2006,ZZ,29068,NAMÍBIA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,3
2006,ZZ,11304,GUIANA,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,3
2006,ZZ,98248,SENEGAL,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,4
2006,ZZ,98485,DINAMARCA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,11
2006,ZZ,98922,BÉLGICA,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,182
2006,ZZ,29122,MARROCOS,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,6
2006,ZZ,98981,AUSTRÁLIA,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,108
2006,ZZ,98302,PAQUISTÃO,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,6
2006,ZZ,98540,CHINA,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,5
2006,ZZ,11487,POLÔNIA,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,11
2006,ZZ,29076,HONDURAS,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,1
2006,ZZ,98280,REPÚBLICA DOMINICANA,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,1
2006,ZZ,11584,VENEZUELA,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,79
2006,ZZ,11525,SUÍÇA,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,27
2006,ZZ,98140,TRINIDAD TOBAGO,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,2
2006,ZZ,98108,TURQUIA,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,1
2006,ZZ,29025,HONG KONG,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,7
2006,ZZ,11207,CORÉIA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,9
2006,ZZ,98841,INGLATERRA,4,FEMININO,-3,#NE,-3,#NE,2,LÊ E ESCREVE,6
2006,ZZ,29114,MOÇAMBIQUE,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,12
2006,ZZ,11320,GUIANA FRANCESA,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,160
2006,ZZ,98329,PANAMÁ,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,10
2006,ZZ,98604,CABO VERDE,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,13
2006,ZZ,29076,HONDURAS,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,2
2006,ZZ,98043,GANA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,1
2006,ZZ,11169,CHILE,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,124
2006,ZZ,11347,ISRAEL,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,125
2006,ZZ,98787,ÁFRICA DO SUL,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,68
2006,ZZ,98604,CABO VERDE,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,3
2006,ZZ,98744,SUÉCIA,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,9
2006,ZZ,11320,GUIANA FRANCESA,4,FEMININO,-3,#NE,-3,#NE,1,ANALFABETO,7
2006,ZZ,98744,SUÉCIA,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,133
2006,ZZ,11568,URUGUAI,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,82
2006,ZZ,29076,HONDURAS,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,24
2006,ZZ,98248,SENEGAL,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,1
2006,ZZ,11800,BOLÍVIA,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,241
2006,ZZ,98108,TURQUIA,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,1
2006,ZZ,98124,TUNÍSIA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,2
2006,ZZ,11347,ISRAEL,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,35
2006,ZZ,98760,RÚSSIA,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,2
2006,ZZ,11304,GUIANA,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,10
2006,ZZ,11266,ESTADOS UNIDOS,2,MASCULINO,-3,#NE,-3,#NE,2,LÊ E ESCREVE,80
2006,ZZ,11142,ARGENTINA,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,163
2006,ZZ,11363,ITÁLIA,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,346
2006,ZZ,11266,ESTADOS UNIDOS,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,2631
2006,ZZ,11428,MÉXICO,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,4
2006,ZZ,98469,EL SALVADOR,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,4
2006,ZZ,98604,CABO VERDE,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,3
2006,ZZ,98140,TRINIDAD TOBAGO,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,9
2006,ZZ,11444,PARAGUAI,4,FEMININO,-3,#NE,-3,#NE,1,ANALFABETO,8
2006,ZZ,2828,TAIWAN,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,20
2006,ZZ,29076,HONDURAS,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,5
2006,ZZ,98027,GUINÉ BISSAU,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,4
2006,ZZ,29246,HAITI,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,1
2006,ZZ,29238,HUNGRIA,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,3
2006,ZZ,98728,EMIRADOS ÁRABES,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,1
2006,ZZ,11568,URUGUAI,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,29
2006,ZZ,98329,PANAMÁ,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,72
2006,ZZ,11347,ISRAEL,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,127
2006,ZZ,11509,PORTUGAL,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,1177
2006,ZZ,11223,EQUADOR,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,35
2006,ZZ,11568,URUGUAI,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,155
2006,ZZ,98000,GUATEMALA,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,2
2006,ZZ,29130,MALÁSIA,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,6
2006,ZZ,29068,NAMÍBIA,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,3
2006,ZZ,11126,ARÁBIA SAUDITA,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,2
2006,ZZ,98728,EMIRADOS ÁRABES,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,1
2006,ZZ,98221,SÍRIA,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,16
2006,ZZ,11460,PERU,4,FEMININO,-3,#NE,-3,#NE,2,LÊ E ESCREVE,1
2006,ZZ,11100,ALEMANHA,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,161
2006,ZZ,98140,TRINIDAD TOBAGO,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,5
2006,ZZ,29181,JORDÂNIA,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,42
2006,ZZ,98027,GUINÉ BISSAU,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,4
2006,ZZ,98604,CABO VERDE,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,9
2006,ZZ,29238,HUNGRIA,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,10
2006,ZZ,98469,EL SALVADOR,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,5
2006,ZZ,98086,EGITO,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,37
2006,ZZ,98540,CHINA,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,12
2006,ZZ,11827,GRÉCIA,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,12
2006,ZZ,98647,ROMÊNIA,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,15
2006,ZZ,98728,EMIRADOS ÁRABES,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,7
2006,ZZ,29050,NOVA ZELÂNDIA,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,9
2006,ZZ,29025,HONG KONG,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,14
2006,ZZ,11827,GRÉCIA,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,11
2006,ZZ,98523,CINGAPURA,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,3
2006,ZZ,98086,EGITO,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,10
2006,ZZ,98426,FINLÂNDIA,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,12
2006,ZZ,98221,SÍRIA,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,10
2006,ZZ,98361,NIGÉRIA,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,2
2006,ZZ,11525,SUÍÇA,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,119
2006,ZZ,29122,MARROCOS,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,1
2006,ZZ,11282,FRANÇA,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,38
2006,ZZ,29033,IRLANDA,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,2
2006,ZZ,98922,BÉLGICA,4,FEMININO,-3,#NE,-3,#NE,2,LÊ E ESCREVE,20
2006,ZZ,98485,DINAMARCA,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,32
2006,ZZ,29157,KUWAIT,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,2
2006,ZZ,11304,GUIANA,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,4
2006,ZZ,29181,JORDÂNIA,4,FEMININO,-3,#NE,-3,#NE,2,LÊ E ESCREVE,3
2006,ZZ,29033,IRLANDA,4,FEMININO,-3,#NE,-3,#NE,2,LÊ E ESCREVE,2
2006,ZZ,98868,CUBA,4,FEMININO,-3,#NE,-3,#NE,2,LÊ E ESCREVE,1
2006,ZZ,98442,FILIPINAS,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,4
2006,ZZ,98760,RÚSSIA,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,1
2006,ZZ,29157,KUWAIT,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,1
2006,ZZ,98060,GABÃO,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,2
2006,ZZ,98043,GANA,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,1
2006,ZZ,11223,EQUADOR,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,68
2006,ZZ,11444,PARAGUAI,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,316
2006,ZZ,98981,AUSTRÁLIA,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,16
2006,ZZ,29009,PAÍSES BAIXOS,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,4
2006,ZZ,98663,BARBADOS,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,2
2006,ZZ,29076,HONDURAS,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,13
2006,ZZ,98647,ROMÊNIA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,3
2006,ZZ,98221,SÍRIA,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,3
2006,ZZ,11363,ITÁLIA,4,FEMININO,-3,#NE,-3,#NE,0,NÃO INFORMADO,1
2006,ZZ,29238,HUNGRIA,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,1
2006,ZZ,11347,ISRAEL,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,47
2006,ZZ,11185,COLÔMBIA,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,2
2006,ZZ,98841,INGLATERRA,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,325
2006,ZZ,98485,DINAMARCA,4,FEMININO,-3,#NE,-3,#NE,1,ANALFABETO,1
2006,ZZ,11266,ESTADOS UNIDOS,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,4331
2006,ZZ,98086,EGITO,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,28
2006,ZZ,11762,UCRÂNIA,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,1
2006,ZZ,98060,GABÃO,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,2
2006,ZZ,29181,JORDÂNIA,2,MASCULINO,-3,#NE,-3,#NE,1,ANALFABETO,1
2006,ZZ,98086,EGITO,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,2
2006,ZZ,11363,ITÁLIA,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,1020
2006,ZZ,98620,BULGÁRIA,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,4
2006,ZZ,11347,ISRAEL,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,26
2006,ZZ,29246,HAITI,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,4
2006,ZZ,29025,HONG KONG,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,4
2006,ZZ,11169,CHILE,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,53
2006,ZZ,11827,GRÉCIA,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,17
2006,ZZ,2828,TAIWAN,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,4
2006,ZZ,11240,ESPANHA,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,95
2006,ZZ,98540,CHINA,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,1
2006,ZZ,98329,PANAMÁ,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,34
2006,ZZ,98728,EMIRADOS ÁRABES,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,13
2006,ZZ,11240,ESPANHA,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,36
2006,ZZ,98388,NICARÁGUA,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,34
2006,ZZ,29092,ZIMBABWE,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,1
2006,ZZ,29076,HONDURAS,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,5
2006,ZZ,11525,SUÍÇA,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,182
2006,ZZ,29009,PAÍSES BAIXOS,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,34
2006,ZZ,11401,LÍBANO,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,96
2006,ZZ,29114,MOÇAMBIQUE,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,12
2006,ZZ,98566,CHECOSLOVÁQUIA,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,4
2006,ZZ,29050,NOVA ZELÂNDIA,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,17
2006,ZZ,98043,GANA,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,1
2006,ZZ,98108,TURQUIA,4,FEMININO,-3,#NE,-3,#NE,1,ANALFABETO,2
2006,ZZ,98280,REPÚBLICA DOMINICANA,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,3
2006,ZZ,11541,SURINAME,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,1
2006,ZZ,11460,PERU,2,MASCULINO,-3,#NE,-3,#NE,1,ANALFABETO,1
2006,ZZ,11126,ARÁBIA SAUDITA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,4
2006,ZZ,11304,GUIANA,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,4
2006,ZZ,11207,CORÉIA,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,2
2006,ZZ,98361,NIGÉRIA,4,FEMININO,-3,#NE,-3,#NE,2,LÊ E ESCREVE,2
2006,ZZ,11509,PORTUGAL,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,306
2006,ZZ,98507,COSTA RICA,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,2
2006,ZZ,11240,ESPANHA,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,184
2006,ZZ,11320,GUIANA FRANCESA,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,86
2006,ZZ,11568,URUGUAI,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,70
2006,ZZ,98221,SÍRIA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,13
2006,ZZ,29122,MARROCOS,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,1
2006,ZZ,98604,CABO VERDE,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,6
2006,ZZ,11207,CORÉIA,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,6
2006,ZZ,29181,JORDÂNIA,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,15
2006,ZZ,11584,VENEZUELA,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,28
2006,ZZ,11207,CORÉIA,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,1
2006,ZZ,98000,GUATEMALA,2,MASCULINO,-3,#NE,-3,#NE,2,LÊ E ESCREVE,1
2006,ZZ,11304,GUIANA,2,MASCULINO,-3,#NE,-3,#NE,2,LÊ E ESCREVE,6
2006,ZZ,11304,GUIANA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,8
2006,ZZ,11800,BOLÍVIA,2,MASCULINO,-3,#NE,-3,#NE,2,LÊ E ESCREVE,7
2006,ZZ,98108,TURQUIA,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,7
2006,ZZ,29157,KUWAIT,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,1
2006,ZZ,29009,PAÍSES BAIXOS,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,308
2006,ZZ,11169,CHILE,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,198
2006,ZZ,11444,PARAGUAI,4,FEMININO,-3,#NE,-3,#NE,2,LÊ E ESCREVE,59
2006,ZZ,98582,COSTA DO MARFIM,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,13
2006,ZZ,11223,EQUADOR,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,24
2006,ZZ,98949,ÁUSTRIA,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,13
2006,ZZ,29165,KÊNIA,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,2
2006,ZZ,98620,BULGÁRIA,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,1
2006,ZZ,11444,PARAGUAI,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,123
2006,ZZ,11460,PERU,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,124
2006,ZZ,11800,BOLÍVIA,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,144
2006,ZZ,98205,TAILÂNDIA,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,4
2006,ZZ,98981,AUSTRÁLIA,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,13
2006,ZZ,29033,IRLANDA,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,10
2006,ZZ,98388,NICARÁGUA,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,8
2006,ZZ,29157,KUWAIT,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,2
2006,ZZ,98043,GANA,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,1
2006,ZZ,11347,ISRAEL,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,64
2006,ZZ,98760,RÚSSIA,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,12
2006,ZZ,98760,RÚSSIA,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,11
2006,ZZ,98825,ÍNDIA,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,1
2006,ZZ,11401,LÍBANO,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MÉDIO INCOMPLETO,51
2006,ZZ,98868,CUBA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,23
2006,ZZ,11363,ITÁLIA,4,FEMININO,-3,#NE,-3,#NE,2,LÊ E ESCREVE,24
2006,ZZ,11541,SURINAME,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,1
2006,ZZ,11827,GRÉCIA,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,32
2006,ZZ,98906,CANADÁ,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,39
2006,ZZ,11266,ESTADOS UNIDOS,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,2155
2006,ZZ,11568,URUGUAI,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MÉDIO COMPLETO,192
